Application_ID,Customer_ID,Application_Date,Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Loan_Tenure_Months,Existing_Loans,Previous_Defaults,Monthly_Expenses,Savings,Dependents,Gender,Employment_Type,Education_Level,Location,Loan_Type,Marital_Status,Payment_History,Loan_Defaulted
APP101565,CUST11565,2023-01-08,60,43525.0,679.0,13,1681337,84,0,0,12430.0,342266,3,Male,Business,Graduate,Semi-Urban,Vehicle,Married,Average,1
APP101566,CUST11566,2023-01-28,65,97818.0,723.0,17,291472,48,4,2,31328.0,922790,1,Male,Self-Employed,Graduate,Semi-Urban,Business,Single,Good,0
APP101567,CUST11567,2025-02-21,52,132589.0,559.0,2,356297,48,5,3,16151.0,991287,0,Female,Contract,High School,Rural,Education,Single,Excellent,1
APP101568,CUST11568,2024-06-24,49,163406.0,708.0,29,1270925,48,1,1,64797.0,495726,0,Female,Business,Graduate,Urban,Home,Married,Good,1
APP101569,CUST11569,2024-09-18,23,112715.0,762.0,21,350646,84,2,0,,703922,3,Female,Business,Graduate,Rural,Personal,Married,Good,1
APP101570,CUST11570,2025-11-23,60,24644.0,579.0,18,65675,12,1,1,39484.0,206707,4,Male,Salaried,High School,Urban,Home,Married,Good,1
APP101571,CUST11571,2023-01-07,54,119154.0,814.0,2,1216960,72,4,0,32664.0,283531,3,Female,Business,High School,Urban,Home,Single,Good,1
APP101572,CUST11572,2023-02-09,60,61469.0,614.0,11,1176805,36,3,0,11780.0,905797,3,Male,Salaried,,Urban,Education,Married,Good,0
APP101573,CUST11573,2025-06-27,47,124609.0,733.0,21,663337,60,0,0,73867.0,27319,3,Male,Business,High School,Rural,Home,Married,Good,0
APP101574,CUST11574,2023-03-03,33,166447.0,684.0,4,757508,60,0,1,33604.0,660771,2,Male,Business,High School,Urban,Home,Married,Excellent,0
APP101575,CUST11575,2024-01-14,65,83206.0,695.0,9,1449877,84,2,2,22762.0,812161,5,Male,Self-Employed,Postgraduate,Urban,Business,Married,Average,1
APP101576,CUST11576,2023-11-18,53,114462.0,594.0,8,1318895,24,5,0,28765.0,614935,0,Male,Salaried,High School,Urban,Business,Single,Average,1
APP101577,CUST11577,2025-01-02,26,101178.0,785.0,0,1728575,12,5,1,68726.0,903534,5,Female,Self-Employed,Graduate,Semi-Urban,Education,Married,Average,1
APP101578,CUST11578,2025-04-18,44,173065.0,714.0,12,1732954,36,5,1,42043.0,807136,2,Male,Salaried,High School,Rural,Personal,Married,Good,1
APP101579,CUST11579,2024-02-23,39,104724.0,812.0,2,1978329,72,0,0,64051.0,932613,4,Male,Salaried,Postgraduate,Semi-Urban,Business,Married,Good,1
APP101580,CUST11580,2023-01-20,36,114393.0,596.0,18,776262,48,3,0,15556.0,465108,1,Female,Contract,Graduate,Urban,Home,Single,Average,0
APP101581,CUST11581,2024-02-16,60,145314.0,676.0,10,862897,12,5,0,84091.0,429388,4,Male,Salaried,High School,Rural,Vehicle,Married,Good,1
APP101582,CUST11582,2024-07-02,48,94312.0,706.0,15,1917294,12,1,0,15004.0,209957,0,Female,Salaried,Graduate,Rural,Business,Married,Good,1
APP101583,CUST11583,2024-08-27,53,93324.0,695.0,5,1153371,36,5,0,63956.0,416200,1,Male,Self-Employed,High School,Urban,Vehicle,Married,Excellent,1
APP101584,CUST11584,2023-12-23,61,89196.0,740.0,23,1468859,84,3,0,25810.0,163532,5,Female,Self-Employed,Graduate,Semi-Urban,Personal,Married,Good,0
APP101585,CUST11585,2023-07-20,33,88014.0,675.0,2,784543,72,2,1,,651133,4,Female,Business,Graduate,Urban,Home,Single,Average,1
APP101586,CUST11586,2025-12-07,63,157282.0,849.0,18,153845,84,2,0,81724.0,659605,0,Female,Self-Employed,High School,Semi-Urban,Business,Married,Excellent,0
APP101587,CUST11587,2025-02-03,65,159994.0,693.0,5,1410706,84,0,0,5247.0,436690,4,Female,Salaried,Graduate,Semi-Urban,Personal,Single,Good,0
APP101588,CUST11588,2023-08-19,45,51340.0,474.0,7,1010705,24,3,0,25762.0,573737,1,Female,Salaried,Graduate,Urban,Education,Married,Good,1
APP101589,CUST11589,2023-10-30,62,57850.0,696.0,21,1010819,84,1,0,50995.0,125247,1,Male,Salaried,Postgraduate,Rural,Personal,Single,Good,1
APP101590,CUST11590,2024-01-22,56,131711.0,785.0,12,1436116,72,3,2,64423.0,667556,4,Female,Salaried,Postgraduate,Urban,Education,Single,Excellent,1
APP101591,CUST11591,2024-12-15,47,29094.0,,11,1940186,24,1,0,84347.0,485209,2,Female,Business,Graduate,Semi-Urban,Education,Married,Average,1
APP101592,CUST11592,2025-07-13,58,105959.0,616.0,29,847177,24,1,0,74277.0,842966,4,Female,Salaried,Postgraduate,Rural,Business,Single,Excellent,1
APP101593,CUST11593,2023-02-27,27,23741.0,627.0,9,1877096,48,3,1,66969.0,18549,5,Male,Salaried,Graduate,Urban,Vehicle,Married,Average,1
APP101594,CUST11594,2024-03-09,25,129585.0,609.0,2,1352306,48,4,0,34052.0,14821,4,Female,Business,Postgraduate,Urban,Education,Single,Excellent,1
APP101595,CUST11595,2024-06-05,63,140564.0,654.0,3,1302002,36,3,1,54214.0,40564,4,Male,Salaried,Graduate,Urban,Home,Married,Excellent,1
APP101596,CUST11596,2025-02-06,65,86798.0,758.0,0,916069,72,1,0,39319.0,802505,2,Male,Salaried,Graduate,Semi-Urban,Business,Married,Average,1
APP101597,CUST11597,2025-04-08,51,134026.0,804.0,12,972532,84,5,0,76842.0,12282,3,Female,Self-Employed,Postgraduate,Rural,Education,Married,Average,1
APP101598,CUST11598,2024-04-27,43,128130.0,508.0,23,279333,24,2,1,73541.0,765615,1,Male,Salaried,Postgraduate,Urban,Business,Single,Poor,1
APP101599,CUST11599,2024-01-02,62,40164.0,662.0,3,622854,36,2,0,73858.0,721506,5,Male,Self-Employed,High School,Urban,Home,Single,Excellent,1
APP101600,CUST11600,2025-06-07,30,48257.0,713.0,21,880154,24,0,0,86544.0,417405,0,Male,Business,High School,Urban,Business,Single,Good,1
APP101601,CUST11601,2025-06-01,52,163283.0,705.0,10,923055,12,2,0,45765.0,377110,1,Male,Contract,Postgraduate,Semi-Urban,Business,Married,Excellent,0
APP101602,CUST11602,2024-02-15,63,113989.0,832.0,18,423218,60,4,0,29870.0,210855,1,Male,Salaried,Graduate,Semi-Urban,Education,Married,Excellent,0
APP101603,CUST11603,2023-07-02,50,154304.0,539.0,10,649262,60,1,1,17466.0,15771,3,Female,Salaried,Postgraduate,Urban,Personal,Married,Excellent,1
APP101604,CUST11604,2023-06-07,59,70691.0,496.0,11,526908,24,3,1,50284.0,328636,1,Male,Self-Employed,Postgraduate,Urban,Business,Married,Excellent,0
APP101605,CUST11605,2023-01-13,51,97768.0,845.0,10,396228,36,3,0,55034.0,966229,1,Male,Salaried,Postgraduate,Urban,Education,Married,Average,0
APP101606,CUST11606,2024-07-19,38,174685.0,747.0,5,220951,48,4,0,38161.0,682594,2,Male,Salaried,Graduate,Urban,Home,Single,Excellent,1
APP101607,CUST11607,2025-05-21,56,32026.0,647.0,11,1516559,72,2,1,73275.0,225354,2,Male,Salaried,Graduate,Urban,Home,Single,Good,1
APP101608,CUST11608,2024-07-08,22,48908.0,703.0,26,298595,24,1,1,65811.0,563384,2,Male,Self-Employed,Graduate,Urban,Personal,Married,Good,1
APP101609,CUST11609,2024-11-08,34,37610.0,708.0,8,1727281,24,2,0,,17236,2,Female,Business,Postgraduate,Semi-Urban,Home,Single,Excellent,1
APP101610,CUST11610,2025-05-12,33,81185.0,645.0,24,1953107,72,0,1,66314.0,580832,2,Male,Contract,Graduate,Urban,Education,Married,Poor,1
APP101611,CUST11611,2024-09-09,49,90567.0,701.0,9,229729,84,2,0,58626.0,303065,5,Male,Business,Graduate,Urban,Personal,Single,Good,1
APP101612,CUST11612,2023-07-23,32,54182.0,717.0,2,1238146,48,0,0,83730.0,291720,0,Male,Salaried,Postgraduate,Semi-Urban,Education,Single,Average,1
APP101613,CUST11613,2025-08-14,59,134136.0,841.0,2,254739,24,3,2,74767.0,136238,3,Female,Self-Employed,Graduate,Rural,Personal,Married,Poor,0
APP101614,CUST11614,2023-10-29,22,149642.0,762.0,19,1385827,12,1,0,56929.0,150724,4,Female,Salaried,Postgraduate,Semi-Urban,Personal,Married,Poor,1
APP101615,CUST11615,2025-12-02,52,37288.0,820.0,27,734153,48,5,0,71937.0,417854,5,Female,Contract,Graduate,Urban,Education,Married,Average,1
APP101616,CUST11616,2025-03-05,33,96824.0,589.0,22,970200,12,0,0,13086.0,544521,2,Male,Contract,High School,Rural,Personal,Married,Good,0
APP101617,CUST11617,2024-08-19,47,178949.0,664.0,15,890271,60,2,0,67582.0,269029,3,Male,Contract,Graduate,Urban,Education,Single,Excellent,1
APP101618,CUST11618,2024-12-29,61,102425.0,708.0,2,1712105,72,2,0,71065.0,582808,4,Male,Business,Graduate,Urban,Home,Single,Good,0
APP101619,CUST11619,2024-05-20,37,18917.0,546.0,9,1646261,48,3,1,45779.0,231972,1,Male,Salaried,Postgraduate,Rural,Home,Married,Good,1
APP101620,CUST11620,2024-09-30,60,93602.0,779.0,23,1630568,84,4,0,28462.0,216316,5,Male,Self-Employed,High School,Semi-Urban,Business,Married,Average,1
APP101621,CUST11621,2023-07-10,51,82575.0,738.0,10,1087763,48,5,0,52769.0,104203,1,Male,Contract,Postgraduate,Semi-Urban,Vehicle,Single,Average,0
APP101622,CUST11622,2025-06-17,54,90518.0,662.0,7,1089528,36,4,0,60878.0,957520,3,Male,Self-Employed,Postgraduate,Urban,Vehicle,Married,Good,1
APP101623,CUST11623,2023-03-01,44,,676.0,5,1901450,36,2,0,21956.0,639047,0,Male,Business,High School,Urban,Home,Married,Excellent,1
APP101624,CUST11624,2023-03-03,65,167134.0,784.0,19,769148,72,4,0,87563.0,205020,0,Male,Contract,Postgraduate,Urban,Business,Single,Excellent,1
APP101625,CUST11625,2023-10-29,55,34999.0,630.0,10,1228152,84,5,0,49555.0,463026,3,Male,Self-Employed,Graduate,Urban,Vehicle,Married,Good,1
APP101626,CUST11626,2024-09-29,26,159013.0,787.0,27,59765,48,5,0,50602.0,147841,0,Male,Salaried,Postgraduate,Urban,Education,Married,Excellent,1
APP101627,CUST11627,2025-09-25,39,79169.0,671.0,26,1476548,60,1,2,10605.0,479699,0,Female,Salaried,High School,Urban,Education,Single,Good,1
APP101628,CUST11628,2023-06-21,50,172542.0,747.0,20,60002,84,4,0,81213.0,441363,1,Female,Salaried,Postgraduate,Urban,Personal,Married,Good,0
APP101629,CUST11629,2023-03-04,27,147744.0,697.0,11,1882717,24,1,2,21938.0,666809,0,Female,Salaried,Graduate,Semi-Urban,Vehicle,Married,Excellent,1
APP101630,CUST11630,2025-02-10,30,128684.0,850.0,15,1896398,72,2,0,64502.0,440395,0,Female,Salaried,Postgraduate,Rural,Education,Married,Good,0
APP101631,CUST11631,2023-01-16,61,77821.0,623.0,17,225508,84,2,1,57545.0,761796,3,Male,Self-Employed,Graduate,Semi-Urban,Vehicle,Married,Good,1
APP101632,CUST11632,2024-11-21,52,153601.0,647.0,12,1357022,72,2,0,48534.0,635747,0,Female,Salaried,Graduate,Semi-Urban,Personal,Single,Good,0
APP101633,CUST11633,2025-04-21,54,30192.0,577.0,21,527698,84,3,1,20009.0,275280,5,Female,Contract,High School,Urban,Home,Single,Poor,1
APP101634,CUST11634,2025-06-17,48,92102.0,608.0,2,1085044,36,4,0,35246.0,759023,2,Female,Salaried,High School,Urban,Business,Married,Excellent,0
APP101635,CUST11635,2025-07-21,35,132894.0,743.0,14,295620,60,0,2,33185.0,863418,2,Female,Business,Graduate,Urban,Personal,Married,Good,0
APP101636,CUST11636,2023-06-24,50,104795.0,810.0,21,580929,72,5,0,51642.0,834431,3,Female,Salaried,Postgraduate,Urban,Personal,Single,Average,0
APP101637,CUST11637,2024-02-21,57,84677.0,752.0,27,1525501,60,0,1,14185.0,94567,2,Male,Self-Employed,High School,Semi-Urban,Personal,Single,Good,1
APP101638,CUST11638,2024-03-26,49,153699.0,690.0,20,1209695,72,2,1,69366.0,822484,1,Female,Self-Employed,Postgraduate,Rural,Business,Married,Good,0
APP101639,CUST11639,2025-04-15,42,152327.0,623.0,13,482525,36,4,0,24843.0,459497,5,Female,Business,Postgraduate,Rural,Education,Married,Good,1
APP101640,CUST11640,2023-10-07,24,154285.0,757.0,17,1376344,24,1,0,22505.0,409562,5,Male,Salaried,Graduate,Urban,Vehicle,Single,Good,1
APP101641,CUST11641,2023-09-01,40,120412.0,619.0,30,1108542,36,0,0,33022.0,718037,3,Female,Salaried,Graduate,Rural,Home,Married,Excellent,1
APP101642,CUST11642,2024-11-05,52,37404.0,589.0,27,270422,72,2,1,66609.0,806284,0,Male,Salaried,Postgraduate,Urban,Home,Single,Good,0
APP101643,CUST11643,2023-05-26,56,,667.0,28,1263837,60,0,0,59261.0,906850,2,Male,Salaried,High School,Urban,Business,Single,Good,0
APP101644,CUST11644,2025-12-26,24,174452.0,537.0,13,1169877,12,0,0,21439.0,864035,1,Male,Salaried,Graduate,Urban,Home,Single,Good,0
APP101645,CUST11645,2023-04-13,47,168245.0,586.0,4,689411,36,5,0,85196.0,429701,3,Male,Salaried,High School,Semi-Urban,Business,Married,Good,1
APP101646,CUST11646,2023-11-06,37,41989.0,831.0,20,1509015,60,0,0,79385.0,735585,3,Female,Self-Employed,Postgraduate,Semi-Urban,Business,Married,Good,1
APP101647,CUST11647,2023-04-27,32,126106.0,572.0,13,545521,84,2,0,75272.0,897503,0,Female,Business,Graduate,Urban,Vehicle,Married,Good,0
APP101648,CUST11648,2025-02-01,42,42519.0,601.0,24,1438903,84,5,0,40377.0,29272,4,Male,Contract,Graduate,Urban,Vehicle,Single,Good,1
APP101649,CUST11649,2025-01-07,37,40439.0,695.0,26,808912,36,2,0,8909.0,401979,2,Female,Salaried,Graduate,Urban,Business,Married,Excellent,1
APP101650,CUST11650,2023-07-06,30,136570.0,699.0,7,1103535,72,3,0,19867.0,588375,1,Male,Salaried,Graduate,Urban,Vehicle,Single,Good,1
APP101651,CUST11651,2025-02-23,21,32995.0,672.0,27,1065024,84,3,0,69685.0,503448,3,Female,Business,High School,Rural,Education,Married,Excellent,1
APP101652,CUST11652,2024-12-07,42,41559.0,540.0,27,362946,60,3,0,5794.0,846280,2,Female,Salaried,Postgraduate,Rural,Personal,Married,Good,0
APP101653,CUST11653,2025-05-25,46,107049.0,754.0,22,1055252,24,0,0,88481.0,35075,1,Male,Salaried,Graduate,Rural,Home,Single,Good,1
APP101654,CUST11654,2025-03-06,38,154093.0,657.0,30,1746989,60,4,0,63527.0,820124,5,Female,Self-Employed,Graduate,Urban,Home,Single,Excellent,1
APP101655,CUST11655,2024-04-17,34,116000.0,782.0,14,1484515,84,2,0,20369.0,97085,5,Male,Self-Employed,Graduate,Urban,Home,Married,Average,0
APP101656,CUST11656,2024-07-09,49,170191.0,642.0,27,77215,84,3,2,28807.0,857846,1,Male,Business,Graduate,Rural,Home,Married,Good,0
APP101657,CUST11657,2024-11-12,32,57350.0,764.0,28,105046,48,4,0,15856.0,689208,5,Female,Contract,Graduate,Rural,Education,Single,Excellent,1
APP101658,CUST11658,2023-04-04,56,43517.0,787.0,14,1088470,12,3,0,11795.0,387314,3,Female,Contract,Postgraduate,Urban,Education,Married,Excellent,1
APP101659,CUST11659,2025-01-05,55,171322.0,655.0,29,1856129,72,3,0,36063.0,232349,2,Male,Business,Postgraduate,Semi-Urban,Personal,Single,Good,1
APP101660,CUST11660,2025-02-28,32,107132.0,756.0,18,1089089,60,4,0,65951.0,24268,1,Male,Business,High School,Urban,Business,Single,Good,1
APP101661,CUST11661,2023-02-07,27,77546.0,590.0,25,1455313,84,3,0,,393031,3,Female,Salaried,High School,Rural,Vehicle,Married,Average,0
APP101662,CUST11662,2025-02-20,49,123686.0,710.0,19,477310,72,0,1,15149.0,343467,2,Female,Business,Postgraduate,Urban,Personal,Married,Good,1
APP101663,CUST11663,2024-04-26,31,106151.0,782.0,5,1792605,36,0,0,31328.0,646273,2,Female,Salaried,High School,Rural,Home,Single,Average,1
APP101664,CUST11664,2023-04-21,53,21327.0,729.0,18,217198,36,5,0,74098.0,177692,3,Female,Business,Graduate,Urban,Vehicle,Single,Excellent,1
APP101665,CUST11665,2024-02-14,26,138318.0,850.0,26,391180,60,0,0,38623.0,495423,2,Male,Salaried,Graduate,Semi-Urban,Personal,Married,Good,0
APP101666,CUST11666,2024-02-01,35,178840.0,733.0,24,1994872,48,1,1,47255.0,606160,4,Female,Salaried,Graduate,Urban,Home,Married,Average,0
APP101667,CUST11667,2023-02-11,52,133945.0,663.0,7,1743197,84,5,0,41389.0,884706,1,Female,Salaried,Graduate,Urban,Personal,Married,Good,1
APP101668,CUST11668,2023-02-10,31,64830.0,850.0,5,1639636,60,3,0,9206.0,525317,1,Male,Salaried,Graduate,Urban,Home,Married,Excellent,0
APP101669,CUST11669,2024-02-03,43,70446.0,813.0,19,626231,24,1,0,68565.0,307283,2,Female,Salaried,Graduate,Semi-Urban,Home,Married,Good,0
APP101670,CUST11670,2023-07-01,46,164232.0,570.0,22,381012,48,2,0,25897.0,451353,3,Male,Salaried,Graduate,Urban,Education,Single,Poor,1
APP101671,CUST11671,2025-01-13,54,176302.0,631.0,28,1410575,84,4,1,84687.0,301181,0,Male,,Postgraduate,Semi-Urban,Home,Married,Good,1
APP101672,CUST11672,2024-12-18,54,158148.0,612.0,14,727578,84,2,0,9370.0,83434,5,Female,Business,High School,Urban,Personal,Single,Good,1
APP101673,CUST11673,2024-04-08,49,87341.0,738.0,26,675412,72,1,0,29045.0,153750,2,Female,Business,Graduate,Urban,Vehicle,Married,Good,1
APP101674,CUST11674,2025-12-09,24,49085.0,733.0,2,1048512,60,0,0,57584.0,965555,0,Male,Business,Graduate,Semi-Urban,Education,Married,Excellent,0
APP101675,CUST11675,2023-10-25,37,73571.0,732.0,9,1417925,84,3,0,53671.0,23141,2,Male,Business,Postgraduate,Urban,Vehicle,Married,Good,1
APP101676,CUST11676,2023-05-25,55,163787.0,568.0,14,710319,72,5,0,20326.0,473908,0,Female,Contract,Graduate,Rural,Business,Married,Excellent,1
APP101677,CUST11677,2023-01-16,33,146308.0,642.0,23,264051,84,3,1,72777.0,815592,2,Male,Self-Employed,Postgraduate,Semi-Urban,Vehicle,Married,Good,0
APP101678,CUST11678,2025-12-11,61,23750.0,679.0,15,488350,12,0,0,35639.0,411051,3,Male,Self-Employed,Graduate,Semi-Urban,Business,Married,Average,1
APP101679,CUST11679,2023-04-17,59,131931.0,553.0,16,600162,48,3,0,65874.0,538671,5,Male,Business,Postgraduate,Urban,Business,Married,Good,1
APP101680,CUST11680,2023-08-07,35,96768.0,625.0,18,705295,60,4,0,44766.0,109882,0,Male,Salaried,Graduate,Urban,Education,Married,Poor,0
APP101681,CUST11681,2025-07-23,49,53903.0,792.0,10,575589,12,4,1,26278.0,160636,4,Male,Salaried,Graduate,Rural,Vehicle,Married,Excellent,1
APP101682,CUST11682,2023-12-03,49,109036.0,573.0,15,1418737,60,4,0,76980.0,898981,3,Male,Business,Postgraduate,Urban,Home,Single,Good,1
APP101683,CUST11683,2025-07-09,31,105954.0,799.0,4,1666183,24,2,2,73551.0,745121,5,Male,Salaried,Graduate,Rural,Education,Married,Average,1
APP101684,CUST11684,2024-01-06,52,101014.0,772.0,4,794976,36,0,0,85439.0,436700,2,Female,Salaried,Postgraduate,Urban,Education,Single,Excellent,1
APP101685,CUST11685,2025-09-24,22,135305.0,668.0,25,1315867,72,4,0,44583.0,56556,0,Male,Salaried,High School,Urban,Home,Married,Excellent,1
APP101686,CUST11686,2025-03-20,34,174410.0,641.0,13,1062696,60,1,0,75400.0,483698,5,Female,Business,Graduate,Semi-Urban,Vehicle,Married,Good,1
APP101687,CUST11687,2023-09-11,40,50101.0,752.0,17,334599,48,4,0,14676.0,950784,1,Male,Contract,Postgraduate,Rural,Education,Single,Good,0
APP101688,CUST11688,2024-08-02,42,20775.0,631.0,25,709472,60,5,0,9234.0,703142,3,Female,Salaried,Postgraduate,Urban,Business,Single,Poor,1
APP101689,CUST11689,2024-09-27,31,129497.0,635.0,7,1417753,60,2,0,26340.0,448639,0,Male,Salaried,Postgraduate,Urban,Home,Single,Good,0
APP101690,CUST11690,2025-11-19,47,63619.0,688.0,4,1602859,60,1,0,89259.0,162367,3,Female,Salaried,Graduate,Semi-Urban,Personal,Single,Average,1
APP101691,CUST11691,2023-07-04,23,168611.0,530.0,6,1601870,84,0,0,13526.0,849028,0,Female,Self-Employed,Postgraduate,Urban,Education,Married,Average,0
APP101692,CUST11692,2024-04-18,37,75124.0,581.0,30,1288008,60,0,0,77378.0,103236,1,Female,Salaried,High School,Urban,Business,Married,Excellent,1
APP101693,CUST11693,2025-09-11,64,83149.0,666.0,15,525634,84,5,0,39626.0,904856,4,Female,Salaried,High School,Urban,Vehicle,Married,Average,0
APP101694,CUST11694,2025-09-10,48,44616.0,726.0,22,419068,48,4,1,6207.0,237144,1,Male,Salaried,High School,Semi-Urban,Vehicle,Single,Good,1
APP101695,CUST11695,2024-05-16,49,79799.0,630.0,13,1131311,48,1,0,87844.0,365289,2,Male,Salaried,Postgraduate,Semi-Urban,Home,Single,Excellent,1
APP101696,CUST11696,2025-05-23,41,108221.0,675.0,4,909213,60,5,1,67420.0,250117,3,Male,Salaried,Graduate,Rural,Business,Married,Average,1
APP101697,CUST11697,2023-12-16,36,132879.0,569.0,23,1339783,84,1,0,57097.0,342431,4,Male,Self-Employed,Postgraduate,Urban,Home,Married,Good,1
APP101698,CUST11698,2023-03-01,57,43479.0,760.0,8,178305,36,4,0,69414.0,455169,3,Female,Salaried,High School,Urban,Education,Married,Good,0
APP101699,CUST11699,2025-05-28,40,117165.0,707.0,3,1821577,60,4,2,10429.0,472680,5,Male,Self-Employed,Graduate,Urban,Home,Single,Good,1
APP101700,CUST11700,2024-04-09,26,73863.0,713.0,3,1730913,72,3,0,58591.0,863110,0,Male,Salaried,Graduate,Urban,Personal,Single,Excellent,0
APP101701,CUST11701,2023-11-07,39,100569.0,727.0,15,464927,72,3,0,12591.0,837387,2,Male,Salaried,Graduate,Urban,Home,Single,Good,0
APP101702,CUST11702,2025-07-19,25,164480.0,696.0,23,1366350,48,4,0,43660.0,318224,2,Male,Salaried,Graduate,Semi-Urban,Home,Married,Good,0
APP101703,CUST11703,2025-08-22,23,34351.0,654.0,16,1164064,72,2,0,82313.0,873225,3,Female,Self-Employed,Graduate,Urban,Education,Married,Good,1
APP101704,CUST11704,2023-10-07,21,,775.0,14,184278,72,5,1,45459.0,725290,2,Male,Self-Employed,High School,Semi-Urban,Business,Married,Average,1
APP101705,CUST11705,2024-12-11,58,62825.0,702.0,3,572059,24,3,1,83084.0,945154,3,Male,Business,Graduate,Rural,Personal,Single,Good,0
APP101706,CUST11706,2025-08-24,35,29349.0,678.0,5,892721,60,4,0,67099.0,370861,0,Female,,High School,Rural,Home,Married,Excellent,1
APP101707,CUST11707,2024-11-25,54,62254.0,689.0,15,331097,60,1,0,67848.0,945716,0,Female,Salaried,Graduate,Urban,Education,Married,Excellent,0
APP101708,CUST11708,2025-06-28,55,56225.0,688.0,28,1461652,60,5,1,83405.0,334870,3,Male,Salaried,High School,Urban,Education,Married,Average,1
APP101709,CUST11709,2024-07-20,45,30453.0,677.0,3,1764004,60,3,0,9661.0,726898,1,Female,Salaried,Graduate,Urban,Education,Married,Good,1
APP101710,CUST11710,2023-09-28,44,167886.0,723.0,5,308946,12,2,0,49802.0,572170,1,Male,Salaried,High School,Rural,Business,Married,Poor,0
APP101711,CUST11711,2025-09-06,32,167335.0,620.0,4,128930,60,5,0,23782.0,28038,0,Male,Salaried,Graduate,Rural,Home,Single,Good,1
APP101712,CUST11712,2025-12-12,38,95694.0,625.0,15,236988,84,5,0,54179.0,865062,4,Male,Salaried,Graduate,Rural,Vehicle,Single,Excellent,1
APP101713,CUST11713,2025-04-20,35,33735.0,732.0,29,1361787,48,0,1,6898.0,813883,1,Male,Self-Employed,,Semi-Urban,Personal,Married,Excellent,1
APP101714,CUST11714,2025-09-30,64,164902.0,,24,1411378,84,1,0,83455.0,729648,3,Female,Business,Graduate,Urban,Vehicle,Married,Good,0
