Employee_ID,Age,Monthly_Income,Years_At_Company,Job_Satisfaction,Performance_Rating,Working_Hours,Training_Hours,Projects_Completed,Overtime_Hours,Distance_From_Home_KM,Leave_Days,Department,Job_Level,Education_Level,Employment_Type,Work_Mode,Gender,Joining_Date,Attrition
11681,39.0,54700.0,2.6,4.0,4,53.3,41.4,3,17.6,8.3,11.4,Sales,Senior,Master,Full-Time,Hybrid,Male,2024-09-06,0
11682,36.0,47600.0,1.3,1.0,4,45.3,56.5,6,4.4,7.4,20.1,Marketing,Junior,Master,Full-Time,Hybrid,Male,2022-06-02,0
11683,29.0,108100.0,3.6,5.0,1,38.1,41.4,1,4.9,2.6,13.9,IT,Junior,High School,Full-Time,Office,Female,2015-08-12,0
11684,39.0,45400.0,4.0,2.0,5,44.7,45.6,2,0.1,3.0,4.7,IT,Lead,Diploma,Full-Time,Hybrid,Female,2021-02-18,0
11685,27.0,39600.0,3.9,1.0,3,46.9,43.5,6,13.2,15.6,8.6,Sales,Mid,Bachelor,Part-Time,Remote,Female,2017-12-07,0
11686,46.0,78300.0,4.2,1.0,4,49.0,10.0,3,14.2,10.7,9.0,HR,Junior,Bachelor,Full-Time,Office,Male,2022-04-05,1
11687,32.0,43600.0,14.9,2.0,5,44.7,34.8,2,4.6,15.2,10.7,Sales,Junior,High School,Full-Time,Hybrid,Female,2015-04-15,0
11688,38.0,41000.0,11.6,2.0,4,41.2,30.2,7,1.2,18.6,8.5,IT,Senior,High School,Full-Time,Office,Male,2017-08-19,0
11689,38.0,33700.0,10.4,1.0,4,39.5,32.9,3,8.1,1.0,5.9,Operations,Mid,Diploma,Full-Time,Hybrid,Female,2015-10-08,0
11690,34.0,49500.0,8.1,4.0,5,43.4,22.7,6,6.0,6.0,12.7,Sales,Junior,Bachelor,Full-Time,Hybrid,Male,2015-01-21,0
11691,41.0,58000.0,14.4,3.0,4,36.5,48.0,5,12.5,3.6,9.7,Operations,Senior,Master,Full-Time,Remote,Female,2024-09-26,0
11692,32.0,66100.0,0.5,3.0,1,46.0,35.7,2,7.2,7.3,5.7,Operations,Mid,Master,Full-Time,Office,Male,2019-12-23,0
11693,43.0,87800.0,1.5,1.0,1,44.9,35.6,6,6.8,2.2,20.0,Operations,Lead,Master,Full-Time,Remote,Male,2020-03-10,0
11694,25.0,74100.0,3.4,4.0,1,44.9,32.8,1,12.0,12.2,11.7,Marketing,Junior,Bachelor,Full-Time,Office,Male,2022-05-12,0
11695,37.0,55600.0,9.4,2.0,2,47.6,25.6,3,0.0,12.7,22.0,IT,Mid,Master,Full-Time,Office,Female,2018-12-10,0
11696,52.0,55400.0,3.5,1.0,4,51.3,8.3,1,6.1,39.3,17.6,IT,Junior,Bachelor,Full-Time,Office,Male,2015-06-23,1
11697,28.0,73600.0,6.9,5.0,2,43.6,39.1,4,9.2,7.5,9.7,IT,Mid,Master,Full-Time,Office,Female,2017-01-22,0
11698,31.0,99800.0,0.7,4.0,3,44.4,36.7,5,5.4,12.9,21.2,Marketing,Junior,Bachelor,Full-Time,Office,Male,2015-09-18,0
11699,40.0,63100.0,1.5,5.0,5,42.2,43.0,4,9.7,15.8,17.5,IT,Mid,Bachelor,Full-Time,Hybrid,Male,2015-06-17,0
11700,37.0,49700.0,6.6,5.0,3,46.8,36.1,4,9.3,26.6,9.1,HR,Junior,Master,Full-Time,Hybrid,Male,2023-10-22,0
11701,39.0,40300.0,0.9,1.0,2,44.0,18.8,2,13.3,3.6,10.4,IT,Junior,Master,Full-Time,Remote,Female,2016-07-18,0
11702,40.0,33700.0,2.2,4.0,1,49.8,23.1,3,6.4,15.0,13.5,Sales,Lead,Diploma,Full-Time,Hybrid,Male,2015-08-09,0
11703,41.0,78300.0,1.5,5.0,4,49.7,55.1,4,0.0,10.6,10.9,HR,Junior,Bachelor,Full-Time,Office,Male,2022-04-21,0
11704,45.0,75600.0,2.2,4.0,4,45.6,39.8,3,0.0,2.6,17.2,Finance,Mid,High School,Full-Time,Office,Female,2018-09-24,0
11705,39.0,75600.0,6.2,3.0,1,43.6,47.0,5,10.8,11.1,14.0,IT,Mid,Bachelor,Full-Time,Hybrid,Female,2017-05-21,1
11706,34.0,57000.0,2.3,5.0,4,42.6,48.8,0,9.1,13.4,17.2,Finance,Senior,Master,Full-Time,Hybrid,Male,2017-03-07,0
11707,41.0,105300.0,4.1,5.0,5,46.4,20.2,3,6.6,2.5,15.2,Finance,Senior,Bachelor,Full-Time,Hybrid,Male,2023-01-09,0
11708,51.0,49400.0,0.5,4.0,5,46.4,29.9,3,7.1,7.6,8.6,Marketing,Senior,Bachelor,Part-Time,Hybrid,Male,2022-05-19,0
11709,35.0,87900.0,8.2,3.0,5,42.6,45.2,1,4.1,8.5,3.9,Sales,Lead,Bachelor,Full-Time,Office,Male,2018-02-04,0
11710,28.0,59100.0,2.3,5.0,3,45.4,22.8,4,4.1,8.3,8.4,Operations,Senior,Bachelor,Full-Time,Hybrid,Male,2016-07-08,0
11711,45.0,47000.0,5.2,1.0,1,40.1,28.9,7,4.7,12.4,22.6,Sales,Senior,Diploma,Full-Time,Hybrid,Female,2020-12-30,0
11712,35.0,76000.0,6.5,4.0,5,46.3,27.2,1,6.3,5.3,16.9,Finance,Mid,High School,Full-Time,Hybrid,Male,2023-11-08,0
11713,21.0,70700.0,1.2,4.0,2,40.5,23.9,5,8.7,3.7,12.6,Marketing,Senior,Diploma,Full-Time,Office,Female,2019-06-14,0
11714,43.0,69200.0,10.8,5.0,5,47.9,33.0,6,7.5,11.3,18.9,HR,Mid,High School,Full-Time,Office,Male,2023-04-25,0
11715,32.0,62000.0,4.8,3.0,3,42.4,27.7,3,6.0,24.0,12.2,IT,Junior,High School,Part-Time,Remote,Female,2021-07-28,0
11716,35.0,59100.0,2.8,5.0,2,52.4,29.0,4,12.2,22.8,12.6,Operations,Mid,High School,Contract,Hybrid,Male,2015-08-16,1
11717,39.0,156000.0,1.0,2.0,1,44.2,39.0,10,13.2,42.6,13.9,HR,Mid,Master,Full-Time,Hybrid,Female,2024-03-02,1
11718,38.0,96400.0,14.3,5.0,1,45.2,50.0,3,16.0,6.2,9.9,IT,Mid,Bachelor,Part-Time,Office,Female,2022-05-30,0
11719,42.0,80100.0,7.0,2.0,5,37.0,46.5,8,6.9,7.1,7.6,Finance,Mid,Diploma,Full-Time,Hybrid,Female,2018-01-24,0
11720,33.0,62700.0,1.2,1.0,2,51.0,37.6,2,4.9,1.8,14.2,Marketing,Junior,High School,Full-Time,Office,Female,2016-05-12,0
11721,40.0,89800.0,2.1,4.0,2,43.8,59.6,4,7.6,5.2,12.1,Marketing,Mid,Master,Full-Time,Office,Female,2017-10-21,0
11722,34.0,73800.0,8.3,4.0,5,52.7,44.9,6,4.7,2.6,10.8,Operations,Lead,High School,Full-Time,Hybrid,Female,2021-02-04,0
11723,42.0,60600.0,5.9,3.0,5,44.2,47.1,4,7.9,6.3,14.7,Operations,Mid,Master,Contract,Hybrid,Male,2021-01-17,0
11724,41.0,53100.0,7.3,5.0,4,42.9,32.6,5,10.4,20.8,10.1,Sales,Junior,Master,Full-Time,Office,Male,2019-04-11,0
11725,29.0,58100.0,2.9,1.0,4,41.4,29.2,4,8.6,16.9,15.9,Operations,Mid,Bachelor,Full-Time,Office,Male,2020-05-15,0
11726,45.0,20000.0,6.3,2.0,5,47.2,40.6,4,7.0,6.4,6.0,Sales,Senior,Bachelor,Full-Time,Hybrid,Female,2015-11-06,0
11727,32.0,65300.0,2.4,3.0,3,46.6,48.6,5,11.8,5.3,5.6,HR,Lead,Diploma,Full-Time,Office,Male,2020-09-23,0
11728,42.0,49400.0,1.2,1.0,4,37.3,37.6,7,18.1,4.5,5.4,Operations,Senior,High School,Full-Time,Office,Male,2019-08-18,0
11729,39.0,113500.0,5.0,1.0,5,41.2,25.5,2,3.8,14.6,12.1,Sales,Junior,High School,Full-Time,Hybrid,Male,2022-11-06,0
11730,51.0,60500.0,18.7,2.0,2,47.6,15.7,8,10.0,6.4,5.3,IT,Mid,High School,Part-Time,Hybrid,Male,2023-06-27,0
11731,34.0,37300.0,1.9,2.0,4,40.8,11.3,3,6.9,9.6,20.7,,Lead,Master,Part-Time,Remote,Female,2015-07-31,0
11732,33.0,58800.0,3.1,4.0,3,39.9,35.6,3,2.9,12.8,20.5,Marketing,Mid,Diploma,Contract,Hybrid,Male,2019-03-24,0
11733,36.0,39500.0,5.6,5.0,1,45.0,47.2,2,3.7,13.4,14.0,Finance,Junior,Bachelor,Full-Time,Office,Male,2020-02-25,0
11734,34.0,72500.0,3.9,3.0,2,44.4,5.0,5,5.6,1.1,16.6,Finance,Junior,Bachelor,Full-Time,Remote,Female,2023-02-22,0
11735,42.0,67400.0,9.3,5.0,3,41.7,25.9,3,17.4,11.8,7.7,Operations,Lead,Diploma,Full-Time,Office,Male,2023-06-04,0
11736,23.0,88000.0,7.2,3.0,3,52.8,23.4,4,13.7,8.6,17.8,Operations,Mid,Bachelor,Full-Time,Hybrid,Female,2019-03-27,1
11737,28.0,43700.0,0.3,1.0,3,43.3,40.7,4,2.6,2.3,10.5,HR,Lead,High School,Full-Time,Office,Male,2021-07-16,0
11738,27.0,60800.0,30.0,2.0,2,37.7,25.0,2,11.3,21.0,11.7,Finance,Junior,Master,Full-Time,Hybrid,Female,2015-07-19,0
11739,44.0,34800.0,7.0,2.0,3,35.9,16.5,5,2.2,9.2,11.0,IT,Senior,High School,Full-Time,Remote,Male,2022-06-06,0
11740,50.0,79400.0,10.0,1.0,1,49.1,25.9,0,4.2,2.7,8.4,Sales,Junior,Diploma,Full-Time,Hybrid,Male,2019-07-16,0
11741,35.0,73800.0,5.3,1.0,4,38.5,23.5,4,15.9,5.3,14.9,Sales,Junior,Bachelor,Full-Time,Hybrid,Male,2023-12-04,0
11742,35.0,73200.0,9.7,3.0,2,44.2,35.2,4,19.9,6.9,9.3,HR,Mid,Diploma,Full-Time,Remote,Male,2015-10-29,0
11743,37.0,60000.0,0.6,1.0,3,39.6,31.8,1,0.0,49.8,10.7,Sales,Mid,Diploma,Part-Time,Office,Female,2015-05-20,0
11744,45.0,70800.0,2.1,3.0,5,43.5,41.6,2,8.2,4.3,0.7,Marketing,Senior,Bachelor,Full-Time,Office,Male,2017-01-16,0
11745,29.0,114000.0,10.5,5.0,4,45.7,34.9,2,10.4,4.9,13.9,Sales,Lead,Diploma,Full-Time,Remote,Male,2015-01-13,0
11746,38.0,53500.0,1.1,2.0,2,37.2,50.2,3,6.4,9.1,11.5,Finance,Junior,High School,Contract,Hybrid,Male,2016-01-07,0
11747,44.0,63400.0,0.4,2.0,5,41.7,28.3,2,8.8,35.8,7.3,Marketing,Junior,Diploma,Full-Time,Hybrid,Female,2024-05-13,0
11748,40.0,38900.0,7.8,2.0,5,40.6,44.3,4,5.6,6.8,10.8,Finance,Mid,Master,Full-Time,Hybrid,Female,2024-02-18,0
11749,38.0,42400.0,9.0,5.0,3,39.2,39.8,3,11.8,5.9,9.7,Finance,Senior,High School,Full-Time,Office,Female,2018-12-20,0
11750,44.0,62400.0,0.9,5.0,2,42.1,30.6,1,5.9,9.1,4.3,HR,Senior,High School,Full-Time,Office,Male,2017-10-09,0
11751,21.0,93300.0,9.6,4.0,3,40.9,45.3,2,11.4,6.4,20.1,HR,Mid,Diploma,Full-Time,Office,Female,2020-11-19,0
11752,41.0,54200.0,5.8,3.0,1,48.4,23.0,5,13.9,6.3,19.1,Marketing,Senior,High School,Contract,Office,Female,2018-11-17,0
11753,31.0,54600.0,3.7,3.0,5,40.4,53.6,3,13.1,15.7,15.6,Sales,Junior,Diploma,Full-Time,Hybrid,Male,2019-07-26,0
11754,21.0,51000.0,8.9,4.0,1,46.3,23.4,3,6.9,5.6,18.2,Operations,Junior,Master,Full-Time,Office,Female,2024-05-17,0
11755,40.0,48400.0,2.7,2.0,3,46.1,14.9,0,0.0,6.3,9.5,Operations,Mid,Diploma,Full-Time,Hybrid,Female,2024-04-05,1
11756,47.0,67500.0,1.1,3.0,4,36.5,13.7,0,10.9,16.1,12.0,IT,Senior,Bachelor,Contract,Office,Female,2017-05-23,0
11757,35.0,33000.0,1.7,3.0,5,41.5,36.4,4,0.0,2.9,9.3,Sales,Mid,Diploma,Full-Time,Office,Female,2019-03-04,0
11758,44.0,100200.0,3.5,2.0,4,43.4,26.5,7,10.8,6.3,13.3,Marketing,Mid,High School,Full-Time,Office,Male,2023-12-29,1
11759,49.0,46000.0,3.8,1.0,2,45.3,37.7,4,10.3,2.5,16.8,IT,Mid,Diploma,Part-Time,Hybrid,Female,2024-06-12,0
11760,47.0,80100.0,8.2,1.0,5,42.8,18.5,5,6.8,5.6,11.6,Finance,Mid,Diploma,Part-Time,Office,Female,2022-11-26,0
11761,49.0,36100.0,7.8,4.0,1,49.2,42.3,3,8.4,6.3,5.6,Finance,Senior,Bachelor,Full-Time,Hybrid,Female,2017-12-14,0
11762,42.0,78400.0,4.4,5.0,4,44.5,37.8,3,16.7,6.3,14.1,IT,Mid,Bachelor,Full-Time,Office,Female,2020-11-13,0
11763,37.0,78500.0,7.6,3.0,2,46.2,28.1,5,15.8,6.1,9.0,Finance,Junior,High School,Full-Time,Office,Male,2018-08-29,1
11764,23.0,70000.0,1.1,3.0,5,41.0,44.4,4,5.9,9.7,16.7,Sales,Senior,Master,Full-Time,Remote,Male,2023-12-01,0
11765,34.0,40300.0,0.3,4.0,2,46.3,43.6,5,0.0,3.7,21.4,HR,Mid,Master,Part-Time,Office,Male,2021-10-06,0
11766,29.0,66300.0,10.3,4.0,1,53.7,36.4,2,17.4,10.5,17.3,Operations,Senior,High School,Full-Time,Remote,Male,2016-10-29,0
11767,53.0,37400.0,0.4,3.0,5,46.6,48.3,5,0.0,5.6,10.9,Sales,Lead,High School,Full-Time,Remote,Male,2016-10-27,0
11768,35.0,54200.0,1.4,2.0,2,49.5,51.7,6,8.5,13.6,12.6,Finance,Junior,High School,Full-Time,Hybrid,Female,2016-05-19,0
11769,37.0,90600.0,5.9,2.0,3,42.5,23.2,3,7.6,7.7,11.5,HR,Mid,Master,Contract,Hybrid,Female,2019-06-25,1
11770,40.0,82500.0,2.6,5.0,5,48.6,52.0,2,10.6,5.3,7.5,Sales,Mid,Master,Part-Time,Hybrid,Female,2015-12-20,0
11771,36.0,60400.0,10.5,3.0,5,49.1,21.5,3,15.8,3.2,9.3,Operations,Mid,Master,Full-Time,Remote,Male,2023-08-11,0
11772,50.0,40600.0,1.8,3.0,5,45.2,46.6,4,8.4,9.8,11.2,Finance,Senior,Bachelor,Full-Time,Hybrid,Male,2020-08-31,0
11773,31.0,77700.0,0.2,3.0,5,43.6,49.2,3,5.0,7.0,10.9,Sales,Senior,Diploma,Full-Time,Office,Male,2023-12-17,0
11774,38.0,60500.0,1.8,3.0,3,36.5,32.4,9,9.7,22.3,5.9,Finance,Senior,Bachelor,Full-Time,Office,Female,2015-06-22,0
11775,30.0,23700.0,4.3,4.0,1,43.8,34.2,4,0.0,23.5,12.2,Marketing,Senior,Bachelor,Full-Time,Office,Male,2022-05-26,0
11776,25.0,82100.0,2.4,1.0,3,46.8,30.5,4,3.9,5.7,11.7,IT,Junior,Bachelor,Full-Time,Office,Male,2021-11-01,0
11777,31.0,59400.0,3.8,3.0,3,40.2,22.6,4,6.7,1.5,0.7,Finance,Senior,Diploma,Full-Time,Office,Female,2018-10-07,0
11778,,97100.0,10.5,1.0,2,37.6,25.4,3,11.3,14.9,11.4,Operations,Senior,Master,Full-Time,Hybrid,Male,2019-02-27,0
11779,33.0,38700.0,12.2,2.0,4,44.5,42.4,2,16.3,5.5,0.3,Sales,Senior,Diploma,Full-Time,Hybrid,Female,2018-03-15,0
11780,30.0,20000.0,1.5,5.0,4,45.2,47.8,2,14.5,6.3,6.9,,Mid,Bachelor,Contract,Hybrid,Male,2018-07-14,0
11781,25.0,67100.0,3.1,2.0,2,37.3,34.8,3,13.5,18.5,6.1,Finance,Mid,Diploma,Full-Time,Office,Male,2017-09-21,0
11782,35.0,67400.0,4.0,3.0,3,44.2,19.8,2,14.6,10.2,10.8,Finance,Junior,Master,Full-Time,Office,Female,2016-01-23,0
11783,24.0,30500.0,14.9,2.0,2,45.4,17.8,8,11.5,14.5,8.6,Operations,Senior,Bachelor,Part-Time,Hybrid,Female,2015-02-03,0
11784,42.0,40600.0,30.0,,5,50.6,33.4,4,8.5,16.8,10.3,Sales,Mid,Bachelor,Full-Time,Hybrid,Female,2015-10-31,0
11785,37.0,180600.0,1.3,1.0,2,41.6,27.1,4,2.0,7.1,21.5,Sales,Mid,High School,Full-Time,Hybrid,Male,2015-03-24,0
11786,24.0,,6.5,3.0,2,54.4,52.8,6,8.2,12.9,7.2,HR,Junior,Master,Full-Time,Office,Female,2019-05-03,1
11787,34.0,80400.0,2.4,4.0,5,44.3,24.5,8,0.0,8.6,17.5,Operations,Mid,Bachelor,Full-Time,Hybrid,Male,2024-03-21,0
11788,30.0,46300.0,0.2,1.0,4,38.0,44.0,6,4.9,11.7,15.0,Operations,Junior,Bachelor,Full-Time,Hybrid,Female,2016-04-28,0
11789,39.0,26000.0,0.2,4.0,5,42.3,25.7,3,8.4,8.9,13.9,Finance,Lead,Master,Full-Time,Hybrid,Male,2024-03-22,0
11790,47.0,56000.0,3.1,2.0,1,38.4,30.7,5,8.4,20.7,18.2,Marketing,Senior,Bachelor,Part-Time,Office,Female,2018-11-30,0
11791,21.0,54000.0,3.4,3.0,2,43.2,37.6,0,4.2,3.3,9.7,IT,Junior,High School,Full-Time,Remote,Female,2016-01-02,0
11792,37.0,51100.0,0.2,2.0,2,46.3,42.8,1,0.0,5.9,11.3,Operations,Mid,Diploma,Full-Time,Office,Male,2021-06-25,0
11793,35.0,57300.0,5.8,5.0,4,45.3,41.3,5,4.6,7.5,7.8,Finance,Mid,High School,Full-Time,Office,Female,2023-12-20,0
11794,41.0,66700.0,1.7,3.0,3,38.3,26.6,4,6.5,8.7,0.1,Sales,Senior,Diploma,Contract,Hybrid,Female,2020-09-27,1
11795,38.0,56500.0,4.1,2.0,5,37.7,36.5,9,9.1,3.3,12.5,HR,Senior,High School,Full-Time,Hybrid,Male,2022-05-01,0
11796,30.0,36200.0,1.8,3.0,3,46.1,29.4,3,12.2,4.8,20.6,Finance,Lead,Diploma,Full-Time,Office,Male,2019-09-15,0
11797,33.0,72900.0,0.9,1.0,1,47.2,,3,6.2,8.2,5.1,Marketing,Mid,High School,Full-Time,Hybrid,Male,2019-06-16,0
11798,30.0,27500.0,2.6,3.0,5,41.6,38.4,5,5.7,5.5,5.6,Sales,Junior,Bachelor,Full-Time,Hybrid,Male,2021-05-07,0
11799,45.0,26400.0,1.3,3.0,1,31.3,53.9,3,4.2,2.4,13.5,Marketing,Mid,Diploma,Full-Time,Hybrid,Female,2016-04-23,0
11800,36.0,80600.0,3.8,1.0,1,38.2,58.2,3,7.6,6.2,10.9,Marketing,Senior,Master,Full-Time,Hybrid,Female,2019-07-21,0
11801,51.0,73500.0,1.1,2.0,1,48.9,39.8,1,13.6,3.4,19.5,Operations,Junior,Master,Full-Time,Office,Male,2021-07-21,0
11802,36.0,58600.0,3.6,3.0,5,40.3,38.8,3,1.7,12.2,9.4,IT,Junior,High School,Full-Time,Hybrid,Male,2020-04-06,0
11803,30.0,34300.0,0.9,4.0,5,42.3,5.0,7,0.0,9.8,19.7,IT,Senior,High School,Full-Time,Office,Male,2022-08-22,0
11804,24.0,45200.0,5.6,3.0,4,46.8,75.9,1,9.3,15.0,14.2,Operations,Senior,High School,Full-Time,Hybrid,Female,2020-04-10,0
11805,22.0,54000.0,7.0,2.0,2,42.5,56.5,5,15.1,9.3,17.7,Finance,Junior,Diploma,Full-Time,Office,Female,2022-12-04,0
11806,23.0,31700.0,0.6,1.0,3,51.0,46.4,4,9.8,3.8,8.0,IT,Senior,Bachelor,Full-Time,Hybrid,Male,2015-07-31,1
11807,38.0,44600.0,3.2,2.0,3,42.1,36.1,4,2.1,1.0,10.9,Finance,Junior,Master,Full-Time,Hybrid,Female,2017-07-01,0
11808,40.0,77900.0,0.4,5.0,1,39.7,5.0,3,7.4,17.8,12.8,Finance,Junior,High School,Full-Time,Remote,Male,2023-01-18,0
11809,23.0,106200.0,4.6,3.0,5,49.9,37.7,2,8.3,5.9,13.8,Operations,Mid,Diploma,Full-Time,Office,Female,2024-01-09,0
11810,43.0,50700.0,1.5,3.0,5,44.2,35.5,4,12.3,1.7,8.4,Sales,Senior,Diploma,Full-Time,Office,Female,2024-11-02,0
11811,32.0,81200.0,3.7,1.0,1,38.6,13.9,3,2.8,24.0,9.5,Sales,Senior,Master,Full-Time,Office,Female,2020-10-28,0
11812,37.0,27900.0,3.6,3.0,2,46.4,41.7,5,17.4,12.0,19.7,HR,Mid,Master,Full-Time,Office,Male,2015-04-22,0
11813,49.0,78100.0,12.9,4.0,3,42.5,53.5,6,5.5,23.7,16.5,IT,Junior,Bachelor,Full-Time,Hybrid,Male,2015-10-05,0
11814,43.0,43500.0,4.0,4.0,4,38.3,40.1,3,4.0,10.8,5.9,Operations,Senior,Master,Full-Time,Remote,Male,2021-09-12,0
11815,34.0,67800.0,4.4,2.0,2,44.5,40.1,3,9.7,12.7,13.3,HR,Mid,Bachelor,Full-Time,Office,Female,2022-01-03,0
11816,29.0,54300.0,2.6,1.0,5,43.2,41.0,5,0.0,5.6,18.0,Operations,Lead,Bachelor,Full-Time,Hybrid,Female,2019-05-13,0
11817,21.0,101700.0,14.9,5.0,1,35.6,30.2,1,20.3,13.2,8.3,Marketing,Senior,Diploma,Full-Time,Hybrid,Male,2022-09-12,0
11818,30.0,42300.0,7.5,2.0,3,38.7,46.4,1,10.8,31.0,14.6,Finance,Junior,Diploma,Part-Time,Office,Male,2020-01-26,0
11819,34.0,77100.0,1.7,1.0,1,53.3,57.9,5,6.3,14.3,14.9,Finance,Senior,Bachelor,Full-Time,Office,Male,2021-07-07,1
11820,28.0,53700.0,9.3,1.0,5,44.4,35.6,2,2.1,6.2,3.6,Sales,Junior,High School,Full-Time,Remote,Female,2015-06-16,0
11821,35.0,56300.0,2.8,2.0,1,50.7,23.7,1,6.9,3.2,8.1,Marketing,Lead,Bachelor,Full-Time,Office,Female,2017-06-17,0
11822,37.0,55700.0,8.8,2.0,3,45.5,14.2,6,13.8,17.8,9.4,Finance,Junior,Master,Full-Time,Hybrid,Female,2021-10-27,0
11823,34.0,42800.0,8.7,3.0,1,50.2,42.5,3,5.7,8.3,12.0,Finance,Junior,Bachelor,Part-Time,Office,Female,2018-12-02,1
11824,31.0,59700.0,1.0,5.0,3,46.8,44.2,5,3.5,8.6,9.3,Marketing,Mid,Bachelor,Contract,Hybrid,Male,2019-01-02,0
11825,37.0,58500.0,6.0,4.0,1,39.3,40.5,3,12.2,2.0,14.0,Marketing,Junior,Bachelor,Full-Time,Office,Female,2016-05-28,0
11826,40.0,66100.0,1.7,3.0,1,47.0,31.5,4,1.7,1.9,10.4,Finance,Mid,High School,Contract,Office,Male,2016-02-11,0
11827,27.0,62100.0,1.8,1.0,3,39.2,39.2,6,9.4,8.5,4.2,Marketing,Mid,High School,Full-Time,Office,Female,2024-06-15,0
11828,47.0,82600.0,1.8,5.0,1,48.6,27.0,3,10.5,4.3,0.0,IT,Mid,Bachelor,Full-Time,Office,Male,2023-07-28,0
11829,35.0,86800.0,6.5,5.0,2,45.1,24.3,3,10.3,9.3,9.3,Marketing,Mid,Master,Full-Time,Remote,Male,2022-03-01,0
11830,36.0,39400.0,1.3,2.0,4,44.1,20.1,5,10.6,15.6,12.8,HR,Senior,Diploma,Full-Time,Hybrid,Female,2017-09-09,0
11831,42.0,84900.0,0.2,5.0,2,41.8,20.2,7,2.3,5.4,12.0,HR,Mid,Master,Full-Time,Hybrid,Female,2016-12-12,0
11832,38.0,37300.0,6.3,5.0,4,48.0,43.0,5,6.9,9.4,6.6,Finance,Lead,Diploma,Full-Time,Remote,Female,2024-07-29,0
11833,44.0,75900.0,0.9,1.0,2,43.2,31.0,1,6.5,7.4,16.2,Finance,Junior,Master,Full-Time,Office,Female,2019-07-02,0
11834,38.0,76900.0,0.6,3.0,4,34.5,24.8,2,8.8,60.0,10.0,Sales,Junior,High School,Part-Time,Remote,Male,2018-03-09,0
11835,31.0,27900.0,1.4,5.0,1,35.4,14.6,4,0.0,5.5,16.3,Marketing,Senior,Master,Full-Time,Hybrid,Female,2015-07-20,0
11836,39.0,62300.0,2.4,2.0,3,37.7,45.1,1,0.0,4.9,16.5,HR,Junior,Bachelor,Full-Time,Hybrid,Female,2021-04-03,0
11837,27.0,49700.0,3.2,3.0,3,47.9,51.0,3,21.0,5.8,16.1,Sales,Mid,Diploma,Full-Time,Hybrid,Female,2021-12-01,0
11838,37.0,44300.0,0.2,2.0,5,48.3,19.6,3,12.4,18.1,15.2,Finance,Lead,Master,Full-Time,Office,Female,2019-03-17,0
11839,36.0,103000.0,17.6,5.0,4,45.6,33.1,5,6.7,5.7,6.1,Operations,Mid,Master,Full-Time,Office,Female,2020-03-05,0
11840,34.0,46200.0,6.3,3.0,5,45.6,21.0,10,8.5,13.4,11.0,Operations,Mid,Master,Full-Time,Office,Female,2019-05-09,0
11841,35.0,43500.0,2.0,5.0,5,51.2,32.9,5,20.1,8.2,19.5,IT,Senior,High School,Full-Time,Remote,Male,2022-09-08,0
11842,21.0,61800.0,1.9,1.0,4,45.7,44.1,2,0.0,8.4,10.8,Marketing,Junior,High School,Full-Time,Office,Male,2022-10-29,1
11843,32.0,78900.0,3.0,3.0,3,47.2,59.3,4,8.7,24.5,4.3,Sales,Mid,Master,Full-Time,Remote,Male,2017-08-15,0
11844,37.0,56700.0,4.9,2.0,4,43.9,28.3,4,6.0,2.3,15.6,IT,Junior,High School,Contract,Office,Female,2016-06-02,0
11845,37.0,95700.0,0.8,1.0,1,41.7,45.5,4,15.5,8.8,14.7,Operations,Junior,Master,Full-Time,Hybrid,Male,2021-09-25,0
11846,28.0,74200.0,1.0,4.0,5,42.6,45.9,3,11.4,13.0,11.4,Finance,Junior,High School,Full-Time,Hybrid,Female,2017-01-21,0
11847,46.0,25100.0,9.8,2.0,5,54.3,32.7,5,21.0,10.5,10.6,HR,Lead,Master,Full-Time,Remote,Male,2019-12-03,0
11848,29.0,48500.0,1.5,5.0,4,38.6,52.4,2,12.9,2.9,13.2,Sales,Junior,Bachelor,Full-Time,Office,Male,2022-10-06,0
11849,44.0,47900.0,2.4,2.0,5,45.6,30.1,2,5.3,3.6,15.8,Sales,Mid,High School,Full-Time,Office,Female,2023-03-05,0
11850,39.0,72700.0,10.3,4.0,3,36.4,41.5,2,6.6,9.7,12.4,,Junior,Master,Full-Time,Remote,Male,2024-11-30,0
11851,31.0,21000.0,5.4,2.0,5,40.9,26.4,4,12.1,1.6,14.9,Finance,Mid,Diploma,Full-Time,Remote,Female,2016-12-02,0
11852,50.0,166300.0,2.1,1.0,4,47.9,43.0,7,16.7,5.5,20.3,HR,Mid,Bachelor,Full-Time,Office,Female,2022-12-01,0
11853,26.0,74200.0,5.8,2.0,3,35.0,41.5,2,3.7,3.4,10.6,HR,Mid,High School,Full-Time,Hybrid,Male,2023-11-02,0
11854,43.0,63700.0,0.2,3.0,3,48.5,52.8,8,9.5,9.2,25.4,HR,Senior,Master,Full-Time,Office,Male,2015-01-12,0
11855,44.0,96300.0,6.7,4.0,5,54.2,62.5,2,0.0,7.2,21.1,IT,Lead,Diploma,Part-Time,Hybrid,Male,2022-12-05,0
11856,31.0,153200.0,3.3,2.0,4,45.8,48.7,8,6.2,10.4,9.6,IT,Mid,Diploma,Full-Time,Hybrid,Male,2015-06-21,0
11857,47.0,85000.0,8.4,4.0,5,50.3,45.1,6,18.4,4.4,22.2,Finance,Junior,Diploma,Full-Time,Hybrid,Male,2024-11-07,0
