Customer_ID,Age,Gender,City,Membership_Type,Device_Type,Payment_Method,Preferred_Category,Registration_Date,Last_Purchase_Date,Order_Count,Average_Order_Value,Total_Spending,Discount_Percent,Return_Count,Review_Rating,Support_Tickets,Website_Visits,App_Sessions,Email_Opt_In,Coupon_Usage,Delivery_Delay_Days,Churn
CUST10908,40,Male,Chennai,Silver,Mobile,COD,Electronics,2023-06-11,2024-10-19,13,2861.98,36108.94,20.9,1,3.7,3,21,27,No,10,2.0,Yes
CUST10909,63,Female,Delhi,Gold,Mobile,Debit Card,Beauty,2025-06-02,2025-12-31,6,4308.38,22493.89,0.0,0,4.7,1,15,20,No,14,6.4,No
CUST10910,60,Female,Coimbatore,Silver,Tablet,COD,Electronics,2022-03-11,2025-12-31,10,2840.35,27419.26,11.6,1,4.4,4,23,18,Yes,10,0.0,No
CUST10911,64,Female,Mumbai,Gold,Tablet,Net Banking,Fashion,2025-09-04,2025-12-31,9,2142.97,22881.51,22.3,1,3.3,4,20,23,Yes,1,0.0,No
CUST10912,62,Male,Pune,Gold,Mobile,Net Banking,Beauty,2025-06-20,2025-12-31,5,2414.4,14104.72,11.5,3,3.9,1,16,30,Yes,0,5.5,No
CUST10913,35,Male,Hyderabad,Basic,Mobile,COD,Electronics,2023-03-29,2025-12-31,8,6077.59,59350.86,9.3,1,3.5,1,25,25,Yes,1,3.6,No
CUST10914,55,Female,Kochi,Silver,Desktop,Debit Card,Beauty,2024-10-28,2025-12-31,6,3758.54,20383.99,11.7,2,4.1,0,23,38,No,12,4.5,No
CUST10915,52,Male,Bengaluru,Basic,Mobile,UPI,Home & Kitchen,2024-07-20,2025-12-31,16,3655.77,55190.55,0.0,1,3.5,4,22,22,Yes,9,1.8,No
CUST10916,32,Female,Mumbai,Gold,Desktop,Credit Card,Electronics,2023-07-20,2024-10-10,9,2700.59,18456.55,20.7,0,4.0,2,27,21,Yes,13,3.9,Yes
CUST10917,42,Female,Bengaluru,Silver,Mobile,UPI,Sports,2022-11-22,2025-12-31,9,3141.81,34538.78,14.0,1,3.8,1,20,19,Yes,10,2.2,No
CUST10918,54,Other,Delhi,Platinum,Mobile,Credit Card,Fashion,2025-05-19,2025-06-18,11,1764.67,17755.48,12.8,3,3.9,2,17,23,No,5,4.2,No
CUST10919,45,Male,Chennai,Basic,Desktop,Credit Card,Beauty,2025-03-13,2025-12-31,8,6244.26,47560.38,12.9,1,5.0,1,16,23,No,10,4.5,No
CUST10920,27,Female,Chennai,Gold,Mobile,Debit Card,Sports,2024-03-01,2025-11-25,10,3870.66,46598.96,15.1,1,3.8,4,26,22,Yes,13,4.3,No
CUST10921,56,Female,Chennai,Gold,Tablet,COD,Sports,2023-05-05,2025-04-07,11,2851.81,31787.11,20.2,1,2.7,2,16,25,Yes,3,1.2,No
CUST10922,34,Male,Kochi,Gold,Tablet,UPI,Grocery,2023-02-23,2023-05-13,12,3041.8,37709.34,14.6,4,4.7,1,19,24,No,6,2.7,Yes
CUST10923,56,Male,Bengaluru,Basic,Mobile,COD,Beauty,2021-11-15,2023-06-27,4,3515.65,11786.1,4.1,0,4.7,0,13,30,Yes,13,0.6,Yes
CUST10924,39,Female,Mumbai,Silver,Mobile,Net Banking,Sports,2023-04-24,2025-08-05,11,1757.37,19318.12,19.6,2,2.7,3,12,16,Yes,1,3.6,Yes
CUST10925,43,Male,Chennai,Gold,Tablet,Debit Card,Grocery,2022-09-13,2022-12-09,10,2473.09,29902.24,19.0,2,3.5,4,24,25,Yes,0,3.2,Yes
CUST10926,61,Male,Mumbai,Basic,Tablet,Debit Card,Sports,2023-02-24,2023-09-30,9,1783.53,16523.03,16.6,0,4.3,0,21,32,Yes,12,0.0,Yes
CUST10927,42,Male,Bengaluru,Basic,Mobile,Net Banking,Fashion,2024-04-06,2024-12-30,5,3859.64,16935.29,23.6,2,4.3,2,16,21,Yes,4,3.4,Yes
CUST10928,34,Female,Kochi,Silver,Desktop,UPI,Home & Kitchen,2022-02-01,2023-10-21,9,1519.41,10469.21,15.2,0,4.0,3,25,37,Yes,13,3.4,Yes
CUST10929,30,Female,Delhi,Silver,Mobile,Net Banking,Grocery,2024-04-18,2025-12-31,9,1837.44,15183.42,23.9,3,4.0,0,19,23,Yes,8,3.6,No
CUST10930,37,Female,Kochi,Basic,Mobile,UPI,Home & Kitchen,2023-12-18,2024-07-14,5,4080.9,21145.09,26.3,1,3.4,0,18,21,Yes,12,2.6,Yes
CUST10931,42,Male,Mumbai,Basic,Desktop,Credit Card,Beauty,2025-02-12,2025-11-04,9,3147.42,21848.63,19.7,0,2.4,1,22,17,Yes,5,3.6,No
CUST10932,21,Male,Kochi,Basic,Mobile,Debit Card,Fashion,2025-06-03,2025-12-31,6,5762.76,36474.68,9.0,1,5.0,0,14,21,Yes,5,3.1,No
CUST10933,27,Female,Kochi,Gold,Tablet,UPI,Grocery,2022-04-05,2025-11-18,6,2460.45,14935.53,14.0,1,3.4,1,18,19,No,0,0.7,No
CUST10934,20,Female,Delhi,Gold,Mobile,COD,Beauty,2021-03-02,2025-06-30,9,2648.9,27218.66,24.9,1,4.1,6,12,20,Yes,0,3.8,No
CUST10935,58,Male,Bengaluru,Gold,Mobile,COD,Sports,2022-01-04,2025-12-31,11,5197.33,43703.75,3.0,1,3.9,1,16,21,Yes,3,0.6,No
CUST10936,62,Female,Bengaluru,Platinum,Mobile,Debit Card,Electronics,2024-02-19,2025-12-31,6,4588.88,31399.6,11.9,3,4.6,4,19,18,Yes,13,0.4,No
CUST10937,35,Other,Hyderabad,Silver,Mobile,Net Banking,Beauty,2022-12-20,2023-11-09,10,4119.74,41627.44,12.3,0,4.1,1,15,17,Yes,1,2.9,Yes
CUST10938,64,Female,Kochi,Basic,Desktop,Net Banking,Home & Kitchen,2022-06-30,2025-10-31,7,2007.6,13143.46,8.1,0,4.1,1,23,32,Yes,2,0.0,No
CUST10939,53,Female,Bengaluru,Basic,Mobile,UPI,Fashion,2025-05-25,2025-12-31,9,2083.47,23114.48,22.0,1,2.3,2,14,28,Yes,10,1.2,No
CUST10940,64,Female,Bengaluru,Basic,Mobile,Net Banking,Fashion,2023-11-07,2025-12-31,13,2748.32,29656.51,18.0,4,3.5,1,14,34,Yes,5,1.9,No
CUST10941,39,Male,Coimbatore,Platinum,Mobile,Debit Card,Beauty,2022-05-11,2023-08-09,11,2716.89,30503.31,9.3,2,,2,16,23,Yes,9,5.1,Yes
CUST10942,51,Female,Chennai,Silver,Mobile,UPI,Sports,2022-05-12,2023-02-25,5,2024.4,9215.99,19.8,1,4.4,3,21,25,No,12,2.1,Yes
CUST10943,64,Other,Hyderabad,Basic,Desktop,Credit Card,Electronics,2022-05-20,2025-11-02,11,2411.87,26895.18,13.7,1,3.4,2,24,20,Yes,14,6.4,No
CUST10944,25,Male,Pune,Silver,Mobile,Net Banking,Home & Kitchen,2025-04-05,2025-12-31,13,2783.05,37125.3,7.9,0,3.0,1,21,25,Yes,0,0.0,No
CUST10945,57,Female,Hyderabad,Silver,Mobile,Net Banking,Beauty,2023-08-27,2025-03-02,7,4475.04,24894.96,9.3,1,4.1,1,21,29,Yes,10,3.4,No
CUST10946,61,Female,Hyderabad,Gold,Mobile,UPI,Beauty,2024-08-31,2025-12-31,9,5029.52,48912.63,18.5,2,2.1,0,17,20,No,11,3.8,No
CUST10947,36,Female,Pune,Basic,Mobile,COD,Fashion,2023-12-29,2025-12-31,5,3798.66,20270.42,22.5,0,3.3,1,20,21,Yes,12,0.7,No
CUST10948,59,Female,Coimbatore,Platinum,Mobile,Net Banking,Home & Kitchen,2025-10-17,2025-11-13,11,1413.67,17645.53,11.1,2,5.0,3,22,24,No,11,2.3,No
CUST10949,58,Female,Kochi,Silver,Mobile,Debit Card,Electronics,2021-06-10,2025-02-15,9,4741.15,33936.98,19.4,1,4.9,2,18,20,Yes,10,2.3,No
CUST10950,54,Female,Delhi,Basic,Mobile,Net Banking,Fashion,2025-06-26,2025-12-31,13,3806.94,44473.36,27.7,2,4.3,2,20,25,No,9,4.7,No
CUST10951,23,Male,Bengaluru,Platinum,Desktop,Credit Card,Beauty,2022-12-19,2023-07-13,10,4189.81,45042.77,4.9,3,4.2,2,16,19,Yes,1,0.0,Yes
CUST10952,43,Female,Chennai,Basic,Desktop,Net Banking,Fashion,2024-03-14,2025-12-31,5,2079.89,8510.55,,2,2.7,2,18,29,Yes,3,6.3,No
CUST10953,51,Male,Mumbai,Platinum,Mobile,COD,Fashion,2025-05-12,2025-06-14,8,5286.98,46051.67,21.6,4,3.5,1,28,16,No,5,0.0,No
CUST10954,62,Male,Kochi,Platinum,Mobile,Net Banking,Grocery,2025-06-07,2025-12-31,7,2606.48,14222.5,14.2,0,3.8,0,21,18,Yes,12,3.3,No
CUST10955,23,Male,Pune,Gold,Mobile,UPI,Fashion,2023-09-20,2025-11-13,11,2012.41,20309.49,24.9,2,3.5,0,24,19,Yes,2,0.8,No
CUST10956,54,Female,Delhi,Gold,Mobile,Net Banking,Sports,2024-11-09,2025-12-31,11,3954.45,51039.73,32.6,1,3.8,1,18,20,Yes,8,3.5,No
CUST10957,50,Male,Kochi,Basic,Mobile,COD,Fashion,2021-09-26,2021-11-05,14,2764.82,44016.04,17.7,3,4.8,3,24,21,No,9,1.2,Yes
CUST10958,39,Female,Pune,Platinum,Mobile,UPI,Sports,2025-01-17,2025-12-31,12,3755.15,48323.39,13.1,5,3.6,0,16,33,Yes,3,5.2,No
CUST10959,38,Female,Bengaluru,Silver,Mobile,Debit Card,Home & Kitchen,2022-11-30,2025-12-31,17,2405.09,48459.91,22.8,1,3.8,1,20,12,Yes,6,2.7,No
CUST10960,23,Female,Coimbatore,Gold,Mobile,UPI,Fashion,2025-03-22,2025-12-31,7,1700.88,13151.96,21.7,2,4.5,3,23,16,Yes,10,1.7,No
CUST10961,23,Male,Kochi,Platinum,Mobile,Credit Card,Electronics,2023-05-15,2023-09-11,10,2377.55,24005.83,0.0,1,3.1,3,13,25,Yes,4,0.3,Yes
CUST10962,65,Female,Pune,Platinum,Mobile,UPI,Sports,2021-12-16,2025-12-31,17,1535.44,32363.39,15.0,3,3.5,2,20,19,Yes,5,3.3,No
CUST10963,21,Female,Bengaluru,Gold,Mobile,Debit Card,Sports,2021-04-20,2023-06-27,10,3812.56,41840.1,11.8,0,3.5,1,17,17,Yes,8,3.4,Yes
CUST10964,47,Female,Bengaluru,Basic,Mobile,Net Banking,Beauty,2025-02-15,2025-12-31,8,866.73,7285.27,18.2,0,4.0,2,20,25,Yes,8,1.8,No
CUST10965,28,Male,Coimbatore,Platinum,Mobile,UPI,Home & Kitchen,2022-02-11,2022-12-25,4,4606.48,17586.35,13.5,0,3.8,0,11,28,Yes,5,2.6,Yes
CUST10966,47,Male,Hyderabad,Silver,Mobile,UPI,Fashion,2022-10-12,2025-08-27,4,1591.56,7647.17,14.3,0,3.8,1,20,23,No,1,3.1,No
CUST10967,48,Male,Kochi,Platinum,Mobile,UPI,Electronics,2021-02-20,2024-03-11,7,4346.11,27315.22,8.1,2,3.6,1,19,17,Yes,8,3.8,Yes
CUST10968,41,Male,Kochi,Gold,Mobile,UPI,Beauty,2024-11-27,2025-12-31,5,3604.41,13599.62,20.9,4,3.3,0,27,18,Yes,10,0.5,No
CUST10969,26,Male,Hyderabad,Basic,Mobile,Debit Card,Home & Kitchen,2025-05-06,2025-12-31,16,1061.37,14406.96,28.2,0,4.4,2,22,21,Yes,1,1.6,No
CUST10970,20,Female,Chennai,Silver,Mobile,COD,Sports,2025-02-08,2025-08-15,12,3092.56,29865.18,8.2,0,3.8,2,19,29,Yes,1,3.7,No
CUST10971,48,Male,Chennai,Silver,Mobile,COD,Electronics,2024-01-16,2025-12-31,10,1493.27,13581.24,3.8,2,4.4,0,23,28,Yes,1,2.3,No
CUST10972,57,Male,Hyderabad,Gold,Mobile,UPI,Fashion,2023-12-28,2025-12-31,6,3099.84,21629.56,15.2,3,3.3,0,11,26,Yes,13,0.0,No
CUST10973,54,Male,Delhi,Basic,Desktop,Debit Card,Grocery,2022-08-19,2025-12-31,14,2098.68,31607.61,14.8,0,3.6,0,13,27,Yes,6,5.7,No
CUST10974,53,Male,Mumbai,Silver,Mobile,Debit Card,Grocery,2023-09-06,2024-12-12,9,1070.94,8043.2,24.4,1,3.9,2,19,25,No,10,4.2,No
CUST10975,41,Male,Bengaluru,Basic,Mobile,UPI,Home & Kitchen,2023-12-02,2024-02-08,5,3522.08,20153.53,5.2,1,,2,21,13,Yes,3,0.0,Yes
CUST10976,48,Male,Mumbai,Gold,Desktop,Credit Card,Electronics,2023-01-01,2025-12-31,11,2718.91,29971.11,10.7,1,4.5,0,18,23,Yes,7,1.2,No
CUST10977,23,Male,Bengaluru,Silver,Mobile,UPI,Beauty,2021-02-26,2021-05-29,12,2842.44,34326.12,0.0,0,3.7,6,20,20,Yes,7,5.6,Yes
CUST10978,19,Female,Hyderabad,Basic,Mobile,Credit Card,Electronics,2023-01-08,2024-04-05,7,1157.52,7544.01,26.0,4,4.5,3,10,15,Yes,0,3.4,Yes
CUST10979,37,Other,Chennai,Basic,Desktop,UPI,Sports,2021-07-15,2023-09-19,12,1102.54,15642.5,17.0,2,4.2,2,17,19,Yes,0,0.0,Yes
CUST10980,45,Male,Delhi,Basic,Desktop,Credit Card,Grocery,2025-11-19,2025-12-31,8,2482.78,18058.03,11.3,0,3.9,0,24,27,No,3,0.0,No
CUST10981,28,Male,Chennai,Silver,Mobile,Credit Card,Home & Kitchen,2025-08-29,2025-12-31,5,4290.17,17097.83,4.4,1,3.4,1,19,25,Yes,1,0.0,No
CUST10982,21,Female,Mumbai,Basic,Mobile,UPI,Fashion,2023-12-22,2025-07-08,6,3843.61,20786.96,5.2,0,4.5,2,19,33,Yes,12,1.5,No
CUST10983,32,Male,Chennai,Basic,Mobile,Credit Card,Electronics,2024-07-10,2025-07-20,7,3472.41,26924.16,,0,3.4,5,13,23,No,2,3.8,No
CUST10984,23,Male,Hyderabad,Platinum,Mobile,Net Banking,Grocery,2021-04-22,2021-12-28,7,4898.9,36994.22,6.1,2,4.0,2,20,24,Yes,9,0.0,Yes
CUST10985,47,Female,Delhi,Gold,Mobile,COD,Beauty,2023-02-04,2024-04-26,10,2150.36,18149.22,15.8,2,4.0,3,15,27,No,1,3.6,Yes
CUST10986,55,Male,Mumbai,Silver,Mobile,Debit Card,Home & Kitchen,2022-12-12,2025-10-31,9,3567.01,25871.63,31.3,3,3.9,3,14,24,No,9,0.7,No
CUST10987,19,Female,Delhi,Platinum,Mobile,Credit Card,Fashion,2024-04-16,2025-12-31,8,1293.51,11180.41,12.2,1,3.7,1,22,23,No,8,0.0,No
CUST10988,32,Female,Kochi,Basic,Tablet,Credit Card,Electronics,2023-08-06,2025-12-17,9,7097.44,69510.17,7.3,0,3.5,5,16,24,Yes,13,1.8,No
CUST10989,28,Male,Bengaluru,Silver,Tablet,Debit Card,Beauty,2021-01-26,2025-04-09,11,1978.62,20308.21,18.1,1,2.9,1,22,32,No,5,6.4,No
CUST10990,25,Male,Chennai,Silver,Mobile,Credit Card,Fashion,2022-02-14,2025-07-17,10,3443.03,40331.68,5.2,0,4.9,1,22,23,Yes,6,5.2,No
CUST10991,43,Female,Delhi,Silver,Desktop,Debit Card,Sports,2023-01-28,2025-12-31,8,5709.63,56598.54,28.8,2,3.7,2,23,22,No,5,1.5,No
CUST10992,62,Male,Coimbatore,Silver,Mobile,UPI,Grocery,2022-06-15,2024-03-17,10,2368.41,20198.34,26.2,0,3.9,1,16,19,Yes,0,2.9,Yes
CUST10993,61,Male,Kochi,Silver,Desktop,Net Banking,Sports,2025-12-06,2025-12-31,17,3405.7,60127.92,13.7,2,3.9,1,21,20,No,13,1.3,No
CUST10994,22,Female,Chennai,Silver,Mobile,Net Banking,Grocery,2024-09-02,2025-12-31,6,3066.09,13846.58,7.8,0,4.7,2,29,28,Yes,4,0.0,No
CUST10995,23,Female,Bengaluru,Gold,Mobile,COD,Beauty,2025-04-05,2025-12-31,8,2314.78,20490.94,11.6,2,5.0,1,16,22,Yes,2,1.3,No
CUST10996,43,Male,Delhi,Basic,Mobile,Credit Card,Sports,2024-02-04,2025-12-31,13,2091.49,26024.06,12.6,1,4.1,4,15,22,No,14,3.8,No
CUST10997,21,Female,Mumbai,Basic,Mobile,COD,Grocery,2023-01-19,2023-07-19,9,1573.52,11989.77,18.1,0,3.9,0,17,16,Yes,9,0.1,Yes
CUST10998,36,Male,Bengaluru,Basic,Mobile,UPI,Home & Kitchen,2025-01-27,2025-12-31,9,683.48,6927.07,23.3,0,3.3,2,23,20,Yes,7,4.6,No
CUST10999,37,Female,Coimbatore,Basic,Desktop,Net Banking,Beauty,2021-09-03,2022-09-05,9,2617.03,27211.67,6.7,2,3.1,1,16,16,Yes,14,4.7,Yes
CUST11000,50,Female,Delhi,Silver,Desktop,UPI,Grocery,2024-01-10,2025-12-27,16,2003.34,25821.71,23.1,1,2.8,2,20,20,Yes,13,1.6,No
CUST11001,37,Female,Pune,Basic,Mobile,UPI,Electronics,2022-10-24,2025-12-04,8,1942.43,11973.11,19.9,1,3.5,1,8,13,Yes,14,2.7,No
CUST11002,29,Female,Pune,Gold,Mobile,Credit Card,Grocery,2023-06-28,2025-12-31,8,3676.91,26974.97,10.9,4,2.6,1,14,27,Yes,6,5.1,No
CUST11003,64,Other,Hyderabad,Basic,Mobile,UPI,Sports,2022-01-31,2023-02-02,8,2971.27,25267.57,6.3,1,4.7,0,27,26,Yes,8,3.2,Yes
CUST11004,18,Male,Chennai,Basic,Desktop,Net Banking,Home & Kitchen,2022-06-06,2024-01-15,7,4421.17,35488.59,15.9,3,4.3,0,17,29,Yes,11,5.4,Yes
CUST11005,43,Female,Mumbai,Gold,Tablet,COD,Fashion,2025-10-26,2025-12-31,8,2303.13,18849.39,6.5,4,3.8,1,14,30,Yes,0,0.0,No
CUST11006,31,Male,Hyderabad,Basic,Tablet,Net Banking,Fashion,2023-07-15,2025-12-31,9,1633.5,15295.06,23.2,1,4.7,1,21,20,No,1,1.3,No
CUST11007,55,Male,Delhi,Silver,Desktop,Credit Card,Grocery,2021-09-21,2025-06-20,14,3703.34,59620.1,6.0,0,3.3,0,23,32,No,1,1.8,No
CUST11008,54,Male,Pune,Gold,Mobile,Net Banking,Fashion,2025-08-12,2025-12-31,11,3790.42,42295.93,19.4,1,3.5,2,19,16,No,0,5.0,No
CUST11009,28,Female,Pune,Basic,Mobile,,Grocery,2023-03-01,2025-10-28,10,3206.27,33844.66,14.4,2,2.7,2,15,28,No,7,2.5,No
CUST11010,53,Other,Pune,Basic,Mobile,COD,Home & Kitchen,2024-07-21,2025-12-31,11,1918.4,21273.51,10.5,0,4.5,1,22,29,No,11,1.0,No
CUST11011,30,Male,Delhi,Silver,Tablet,Debit Card,Fashion,2025-09-26,2025-11-08,8,2861.86,27250.15,14.2,0,3.5,0,22,22,Yes,3,2.3,No
CUST11012,60,Male,Pune,Basic,Mobile,Debit Card,Sports,2021-06-21,2023-07-14,6,1599.33,8326.99,23.6,0,4.0,2,24,18,No,6,3.5,Yes
CUST11013,20,Female,Bengaluru,Basic,Mobile,Credit Card,Sports,2021-09-22,2023-04-02,12,1989.81,21060.07,5.5,0,4.7,4,25,17,No,9,1.9,Yes
CUST11014,50,Male,Kochi,Basic,Desktop,UPI,Electronics,2023-11-16,2025-12-31,12,4691.39,45824.41,11.7,2,4.9,1,23,25,Yes,14,4.2,No
CUST11015,23,Male,Delhi,Basic,Mobile,Debit Card,Grocery,2025-02-01,2025-12-31,13,2210.64,33328.79,9.0,0,4.0,1,20,17,Yes,0,2.7,No
CUST11016,27,Female,Mumbai,Silver,Mobile,Net Banking,Fashion,2022-04-21,2025-12-31,8,4188.08,32026.7,14.7,2,4.2,0,10,28,Yes,7,1.9,No
CUST11017,22,Female,Kochi,Gold,Desktop,UPI,Sports,2021-12-22,2023-07-27,8,3292.34,24335.58,9.5,2,3.4,2,16,22,Yes,10,4.9,Yes
CUST11018,40,Other,Hyderabad,Silver,Mobile,Net Banking,Home & Kitchen,2023-11-16,2025-12-31,11,5651.25,77124.97,0.9,1,5.0,1,28,19,No,7,5.4,No
CUST11019,27,Male,Mumbai,Basic,Mobile,Net Banking,,2021-02-03,2023-07-06,6,3235.29,23554.24,6.6,1,3.9,5,14,23,No,10,4.8,Yes
CUST11020,61,Male,Kochi,Basic,Desktop,UPI,Electronics,2021-09-21,2023-09-03,13,3143.13,50503.56,28.1,0,4.1,4,20,20,Yes,9,0.9,Yes
CUST11021,19,Female,Coimbatore,Gold,Desktop,UPI,Home & Kitchen,2024-03-07,2024-10-06,11,1299.35,11736.57,17.0,1,3.7,3,19,20,Yes,11,4.9,Yes
CUST11022,30,Female,Pune,Silver,Tablet,Net Banking,Home & Kitchen,2023-03-27,2025-02-21,16,2016.48,38575.29,16.7,2,4.8,1,28,24,Yes,2,4.5,No
CUST11023,57,Female,Coimbatore,Gold,Mobile,Credit Card,Fashion,2025-09-15,2025-12-31,9,2478.84,20398.85,12.7,0,4.1,2,22,27,Yes,8,0.2,No
CUST11024,19,Female,Chennai,Silver,Mobile,COD,Grocery,2023-05-25,2023-10-16,15,6674.83,75725.45,14.6,1,4.5,1,17,18,Yes,14,1.8,Yes
CUST11025,37,Male,Chennai,Silver,Desktop,COD,Beauty,2023-01-24,2023-06-18,17,2086.04,33535.25,11.6,0,4.2,1,18,26,No,4,5.0,Yes
CUST11026,18,Female,Kochi,Silver,Mobile,Credit Card,Home & Kitchen,2022-07-20,2024-05-18,6,1649.13,9940.28,19.2,1,3.9,3,12,22,No,4,4.4,Yes
CUST11027,54,Male,Coimbatore,Basic,Mobile,UPI,Home & Kitchen,2022-04-07,2025-02-13,13,1410.76,14747.28,15.8,1,4.6,1,17,23,No,11,1.4,No
CUST11028,26,Male,Delhi,Silver,Desktop,Net Banking,Beauty,2024-04-06,2025-12-31,12,1280.35,15653.64,5.6,0,4.2,3,22,26,No,13,0.3,No
CUST11029,34,Female,Mumbai,Silver,Mobile,COD,Home & Kitchen,2025-07-13,2025-12-31,10,6786.33,78703.23,17.0,1,3.4,1,24,20,Yes,4,5.1,No
CUST11030,26,Male,Coimbatore,Basic,Mobile,Net Banking,Fashion,2022-10-17,2023-11-20,4,3034.55,11395.65,0.0,2,3.4,1,19,21,Yes,0,3.6,Yes
CUST11031,28,Male,Chennai,Basic,Mobile,Credit Card,Fashion,2021-03-22,2025-08-01,16,1748.14,25909.46,18.3,1,4.1,3,21,33,Yes,13,2.6,No
CUST11032,32,Female,Coimbatore,Gold,Mobile,Net Banking,Beauty,2023-01-27,2025-12-31,4,4962.6,18250.56,3.7,2,4.6,2,26,18,Yes,9,0.9,No
CUST11033,41,Male,Delhi,Platinum,Mobile,Credit Card,Sports,2023-05-20,2025-06-14,7,5999.13,50877.61,14.2,1,5.0,2,17,26,Yes,1,3.9,No
CUST11034,55,Female,Coimbatore,Silver,Mobile,UPI,Home & Kitchen,2024-12-01,2025-06-20,6,1785.62,8296.48,5.4,0,2.8,2,22,21,Yes,0,0.4,No
CUST11035,52,Male,Mumbai,Basic,Desktop,Credit Card,Sports,2025-05-17,2025-12-31,15,2263.56,33020.97,15.0,1,4.0,2,16,24,Yes,1,0.7,No
CUST11036,47,Female,Hyderabad,Basic,Tablet,Credit Card,Home & Kitchen,2023-12-06,2025-06-30,10,4604.24,40623.2,19.6,3,4.3,1,20,28,Yes,8,3.3,No
CUST11037,48,Male,Delhi,Gold,Mobile,COD,Grocery,2022-08-22,2025-12-31,18,3813.76,82164.65,27.0,2,4.2,3,24,29,Yes,8,4.5,No
CUST11038,22,Male,Chennai,Basic,Mobile,Net Banking,Home & Kitchen,2025-06-23,2025-10-30,9,2585.99,18573.19,2.7,2,4.7,3,21,30,Yes,12,2.8,No
CUST11039,61,Other,Mumbai,Platinum,Mobile,COD,Fashion,2023-03-18,2025-12-31,5,4662.05,22278.1,22.8,1,4.4,1,20,32,Yes,13,1.8,No
CUST11040,31,Female,Coimbatore,Basic,Mobile,Debit Card,Electronics,2023-12-13,2025-12-31,14,1276.59,17039.56,16.0,2,3.4,1,18,25,Yes,4,4.3,No
CUST11041,28,Female,Coimbatore,Silver,Desktop,Credit Card,Electronics,2023-09-11,2025-12-31,14,661.39,11057.62,11.4,0,3.3,2,19,34,Yes,3,0.2,No
CUST11042,26,Male,Hyderabad,Silver,Desktop,Debit Card,Electronics,2022-12-05,2025-04-25,10,1615.16,13853.98,21.1,1,,0,18,23,No,12,0.6,Yes
CUST11043,51,Female,Chennai,Gold,Desktop,COD,Electronics,2022-04-21,2025-01-03,7,1963.81,14742.58,13.1,1,4.6,2,12,20,Yes,1,4.7,Yes
CUST11044,29,Female,Chennai,Silver,Mobile,Net Banking,Sports,2022-08-15,2023-04-25,7,1856.01,10617.16,20.7,1,4.1,0,22,27,Yes,5,0.1,Yes
CUST11045,52,Female,Bengaluru,Silver,Mobile,COD,Sports,2021-01-16,2021-12-05,9,936.7,10343.88,7.1,0,3.0,1,31,28,No,12,0.0,Yes
CUST11046,52,Female,Chennai,Platinum,Mobile,Net Banking,Home & Kitchen,2024-10-15,2024-11-14,6,2328.91,14623.33,9.9,1,3.3,3,25,23,Yes,8,0.5,Yes
CUST11047,18,Male,Hyderabad,Basic,Mobile,Net Banking,Sports,2022-05-02,2022-07-17,9,3569.82,34156.59,22.5,2,4.4,1,20,27,Yes,12,4.7,Yes
CUST11048,57,Male,Pune,Platinum,Mobile,UPI,Home & Kitchen,2022-12-07,2024-11-26,10,4057.44,39230.85,26.9,3,3.8,2,17,23,No,7,4.3,No
CUST11049,39,Female,Bengaluru,Basic,Tablet,Credit Card,Grocery,2025-03-06,2025-12-31,14,3912.46,50455.0,14.7,0,4.1,1,19,19,Yes,9,0.0,No
CUST11050,46,Male,Bengaluru,Gold,Mobile,COD,Home & Kitchen,2024-03-10,2025-12-31,6,4463.57,22933.95,0.0,1,4.7,0,19,25,Yes,3,0.9,No
CUST11051,25,Male,Coimbatore,Silver,Desktop,Net Banking,Electronics,2022-09-12,2025-12-31,9,3384.1,32040.47,13.4,2,3.2,1,17,19,Yes,5,0.0,No
CUST11052,28,Female,Coimbatore,Basic,Mobile,COD,Beauty,2023-10-16,2024-08-17,8,2145.37,21063.77,15.3,1,3.7,1,14,36,Yes,10,3.8,Yes
CUST11053,58,Female,Chennai,Gold,Mobile,COD,Beauty,2023-02-16,2025-12-31,10,1137.02,10573.1,13.1,0,3.7,2,20,23,Yes,13,0.1,No
CUST11054,54,Female,Bengaluru,Basic,Mobile,Net Banking,Fashion,2022-03-23,2024-04-22,12,1123.8,16069.15,17.7,1,4.2,5,19,24,Yes,8,3.4,Yes
CUST11055,31,Female,Kochi,Basic,Mobile,Debit Card,Fashion,2021-10-17,2024-01-01,4,2942.18,9701.99,11.2,1,4.5,0,15,31,No,9,2.1,Yes
CUST11056,47,Female,Coimbatore,Silver,Mobile,Credit Card,Home & Kitchen,2021-07-28,2022-04-09,12,1798.09,26282.24,21.7,1,3.0,0,21,25,Yes,9,2.7,Yes
CUST11057,52,Male,Hyderabad,Silver,Desktop,Credit Card,Beauty,2025-02-07,2025-12-31,10,2873.95,26591.03,5.7,0,4.0,3,20,19,Yes,14,0.0,No
CUST11058,38,Male,Kochi,Silver,Desktop,,Electronics,2022-02-17,2025-12-31,6,1538.88,8678.02,24.9,3,4.6,3,22,34,Yes,10,4.3,No
CUST11059,54,Male,Coimbatore,Basic,Mobile,UPI,Sports,2022-11-08,2025-06-04,7,4869.95,33456.3,27.4,0,2.8,5,15,24,Yes,3,5.6,No
CUST11060,22,Male,Delhi,Basic,Mobile,UPI,Electronics,2024-12-21,2025-12-31,7,2368.65,18389.86,7.7,0,4.0,2,22,15,Yes,8,5.5,No
