Employee_ID,Age,Experience_Years,Department,Job_Level,Education_Level,Work_Mode,Employment_Type,Monthly_Income,Previous_Salary,Current_Salary,Bonus,Quantity,Unit_Price,Total_Spending,Number_of_Orders,Working_Hours,Training_Hours,Projects_Completed,Performance_Score
EMP01914,24,4,Sales,Manager,Diploma,Office,Contract,52024.59,45994.0,51054.62,2501.01,3,7141.22,39622.29,49,38.4,74,16,73.4
EMP01915,46,19,HR,Senior,PhD,Office,Contract,81499.73,65052.85,93353.89,5983.27,3,1691.44,168401.16,24,47.7,38,2,53.7
EMP01916,45,17,Sales,Junior,Diploma,Remote,Part-Time,80291.51,65281.03,77404.48,6842.94,4,9690.81,136320.52,18,54.0,69,13,75.3
EMP01917,50,2,Marketing,Junior,PhD,Office,Full-Time,23876.0,18842.33,25232.2,1880.96,17,7900.36,90704.93,26,50.5,66,1,54.8
EMP01918,31,11,Operations,Manager,Master,Hybrid,Full-Time,58054.88,52548.44,65788.09,3794.38,14,3332.55,165385.09,42,44.9,14,5,65.9
EMP01919,27,7,Operations,Entry,Bachelor,Hybrid,Full-Time,59053.03,51950.16,67269.6,5894.9,2,904.2,143639.49,7,34.2,97,12,72.0
EMP01920,51,15,Sales,Junior,Diploma,Hybrid,Full-Time,76872.9,67061.38,76597.83,10425.02,12,7257.38,182805.02,43,34.4,3,4,67.4
EMP01921,30,4,Marketing,Entry,PhD,Hybrid,Full-Time,21482.65,18981.95,21027.15,1633.25,5,7476.41,16284.59,14,42.3,97,5,78.2
EMP01922,59,3,Marketing,Manager,Diploma,Remote,Contract,35031.16,27932.25,38354.93,1203.18,2,9654.41,102322.32,41,53.8,43,11,57.1
EMP01923,33,13,IT,Junior,Bachelor,Remote,Part-Time,96135.34,80650.71,92135.6,14183.41,12,2910.2,141642.83,49,52.6,38,10,73.2
EMP01924,51,13,HR,Mid,Master,Remote,Contract,89528.5,78485.22,93740.62,9187.68,9,1285.89,42291.14,2,34.2,69,8,72.4
EMP01925,27,7,Engineering,Senior,High School,Remote,Full-Time,43988.49,38591.93,48795.15,5285.96,9,9193.78,66098.12,30,37.2,85,9,80.5
EMP01926,56,13,Finance,Entry,High School,Office,Part-Time,35512.13,32258.17,37715.7,3621.25,20,2957.17,84376.27,49,44.7,36,7,69.2
EMP01927,40,5,Engineering,Entry,Diploma,Remote,Full-Time,45789.5,36971.39,45221.83,8254.21,1,7354.55,159070.8,17,41.9,57,14,71.1
EMP01928,24,4,IT,Entry,PhD,Office,Full-Time,55489.45,50166.19,58120.14,6690.59,7,1076.27,99221.66,20,33.0,31,11,68.1
EMP01929,27,7,Finance,Entry,Bachelor,Hybrid,Part-Time,73971.47,61990.82,83902.51,13772.74,18,7725.56,99081.14,10,39.2,27,18,74.7
EMP01930,21,1,Engineering,Manager,Master,Office,Full-Time,33607.43,29710.13,36075.65,3760.79,10,1706.75,86746.64,24,53.9,89,18,80.4
EMP01931,33,13,Marketing,Manager,Master,Office,Contract,72918.61,61335.05,79794.7,5298.69,15,7108.07,46489.23,44,53.8,3,8,56.6
EMP01932,42,13,Operations,Manager,Master,Remote,Contract,68193.68,64083.1,69370.21,5726.88,9,5557.26,184691.24,12,44.0,9,2,55.9
EMP01933,41,6,IT,Manager,High School,Hybrid,Contract,62163.05,48851.48,61398.24,7085.55,11,9577.14,64242.42,27,45.9,26,7,72.1
EMP01934,42,22,Engineering,Junior,Bachelor,Hybrid,Full-Time,129811.49,114883.3,129957.97,14980.0,1,850.72,113925.67,15,35.5,83,5,57.4
EMP01935,48,14,Sales,Manager,High School,Remote,Contract,77814.91,67333.79,82222.0,11183.62,11,3274.46,30607.17,9,48.5,35,14,69.0
EMP01936,29,9,Sales,Junior,Diploma,Office,Full-Time,59477.28,46662.68,59836.76,3592.97,1,1160.33,87414.44,18,31.3,4,14,65.7
EMP01937,46,26,Finance,Mid,Master,Remote,Full-Time,136921.2,104498.43,144916.43,18976.15,5,8852.38,180856.9,48,35.5,80,3,70.3
EMP01938,29,4,Marketing,Manager,Bachelor,Office,Contract,39933.97,36333.08,43590.26,6395.26,18,6142.06,199097.58,7,30.1,49,6,71.2
EMP01939,35,15,Operations,Mid,Master,Remote,Contract,57102.21,44624.82,62634.22,8096.33,1,5582.21,72988.62,28,39.6,31,17,75.2
EMP01940,30,10,Finance,Manager,High School,Remote,Full-Time,55329.94,43561.33,54385.84,5905.31,10,1748.85,31644.12,46,51.3,98,8,65.7
EMP01941,44,13,Engineering,Mid,High School,Hybrid,Full-Time,95789.85,90587.21,105377.09,19014.53,13,5145.81,63575.85,36,54.6,22,20,67.8
EMP01942,28,8,Engineering,Senior,High School,Hybrid,Full-Time,58689.32,52436.1,63650.78,5450.26,8,4287.68,66121.11,3,46.7,76,3,64.2
EMP01943,44,24,Operations,Mid,Master,Hybrid,Full-Time,108551.58,86851.84,103384.64,4253.74,13,3499.64,129257.25,44,48.6,60,15,85.5
EMP01944,36,16,Engineering,Junior,Bachelor,Remote,Contract,69194.89,60074.29,66549.87,11615.8,20,7835.8,99735.19,16,36.6,0,5,62.5
EMP01945,46,26,HR,Entry,Bachelor,Hybrid,Full-Time,159366.63,136548.89,171996.42,9274.54,2,1082.12,153923.49,36,43.0,30,19,77.8
EMP01946,47,16,Operations,Mid,Diploma,Hybrid,Full-Time,103797.32,95378.8,106572.94,15402.63,12,6643.51,140559.35,4,48.4,18,2,56.0
EMP01947,57,27,Sales,Entry,Master,Remote,Full-Time,162372.3,145463.52,158998.33,8478.39,13,8318.43,51010.44,35,42.4,86,8,78.6
EMP01948,24,4,Engineering,Senior,Diploma,Hybrid,Full-Time,38854.22,35603.84,37256.5,895.12,8,9119.42,157066.88,9,32.2,53,9,64.8
EMP01949,44,22,Engineering,Senior,Diploma,Office,Full-Time,148482.7,117643.04,145792.14,7240.57,15,7586.21,169644.91,46,48.5,33,5,62.1
EMP01950,39,19,IT,Junior,Diploma,Hybrid,Part-Time,79780.6,70050.86,91069.77,7009.36,7,3183.33,120079.65,12,35.5,3,3,69.0
EMP01951,56,12,IT,Junior,Diploma,Office,Part-Time,86124.09,65286.21,94350.07,3375.31,7,6204.82,185605.87,10,32.4,47,12,80.1
EMP01952,59,19,IT,Mid,High School,Hybrid,Part-Time,99327.49,75865.16,104844.25,5520.84,17,1843.33,156806.68,46,42.0,47,3,65.7
EMP01953,30,10,Operations,Manager,Diploma,Remote,Contract,31243.55,27891.28,35564.78,4925.01,19,1612.08,119483.79,44,31.9,48,19,74.3
EMP01954,45,4,Sales,Senior,Bachelor,Remote,Full-Time,34429.49,25990.27,36971.14,5459.8,3,6566.93,181327.03,44,45.7,59,16,60.2
EMP01955,38,8,Operations,Entry,Diploma,Hybrid,Contract,39282.17,34016.52,43019.05,6565.93,7,8585.52,120471.34,2,46.0,43,16,73.8
EMP01956,39,19,Marketing,Manager,High School,Office,Full-Time,118307.69,108616.05,119080.29,20278.88,12,1138.86,104717.03,19,36.4,33,1,66.1
EMP01957,56,5,Sales,Senior,PhD,Hybrid,Part-Time,62040.16,51244.45,66246.26,5935.91,14,1507.04,71895.41,13,54.1,93,17,69.6
EMP01958,30,10,Sales,Mid,PhD,Remote,Full-Time,74128.44,56261.12,72549.17,13058.39,2,5873.27,176689.8,42,50.6,55,20,68.2
EMP01959,53,30,Operations,Senior,PhD,Hybrid,Contract,103888.81,92748.76,107098.62,11912.79,7,2573.01,25422.71,33,32.7,73,3,85.9
EMP01960,25,5,Operations,Junior,Master,Remote,Contract,32162.85,30102.41,30768.53,3367.69,16,6312.27,95227.04,1,48.7,5,17,67.5
EMP01961,55,1,IT,Entry,Bachelor,Office,Full-Time,43224.54,38618.29,42936.05,6455.0,9,2538.17,107945.25,28,38.8,75,17,62.0
EMP01962,54,4,Sales,Entry,High School,Office,Contract,22612.16,19575.11,21820.14,1322.52,1,1606.58,111395.07,40,48.8,75,16,75.2
EMP01963,53,26,IT,Junior,PhD,Remote,Part-Time,119156.98,94849.64,122440.44,19316.48,12,5682.96,130726.08,6,50.0,81,6,75.3
EMP01964,41,21,Marketing,Manager,High School,Office,Full-Time,120195.33,90516.12,134451.35,11695.47,2,8690.85,101653.33,3,33.8,35,18,76.3
EMP01965,37,7,HR,Junior,High School,Remote,Part-Time,44374.7,39446.2,45510.11,1904.26,18,7008.66,52106.81,45,46.5,34,14,72.9
EMP01966,42,0,IT,Entry,Master,Remote,Part-Time,15000.0,11943.08,16744.92,622.14,14,8277.89,171531.93,25,51.6,24,20,47.6
EMP01967,57,19,Operations,Mid,PhD,Remote,Contract,72932.9,67217.34,78862.33,3623.54,12,3030.18,131847.54,44,38.1,48,8,56.3
EMP01968,35,15,Engineering,Manager,Diploma,Hybrid,Full-Time,112194.75,94610.79,118018.32,20229.06,18,8916.8,171779.37,16,32.0,54,19,84.8
EMP01969,55,31,Finance,Senior,High School,Office,Part-Time,137991.69,118138.43,137629.92,27373.25,5,4081.87,55932.65,43,30.7,40,9,74.1
EMP01970,48,10,HR,Mid,PhD,Hybrid,Part-Time,51074.02,46006.83,57939.97,4303.26,7,8598.25,127774.32,4,32.8,56,18,69.1
EMP01971,27,7,Marketing,Manager,High School,Hybrid,Full-Time,40495.91,36684.68,38910.1,2939.43,4,4976.17,143120.58,8,30.1,21,1,46.5
EMP01972,52,10,Engineering,Entry,Master,Office,Contract,49138.17,43169.36,53451.64,2917.76,13,3044.65,77297.63,39,38.2,93,17,75.7
EMP01973,31,11,Operations,Entry,Master,Hybrid,Part-Time,42143.32,39517.22,45272.38,7092.17,16,2972.46,162636.58,16,37.5,43,4,64.0
EMP01974,30,10,HR,Mid,Diploma,Remote,Full-Time,75302.33,71270.62,78179.51,4341.73,16,5892.84,1499.25,44,32.8,28,16,78.5
EMP01975,29,9,Operations,Manager,Master,Hybrid,Full-Time,58031.92,54513.86,57919.58,10813.45,19,1250.6,119389.03,38,46.3,70,12,71.1
EMP01976,34,14,IT,Senior,PhD,Remote,Part-Time,80283.4,73446.13,83184.78,11249.56,4,9335.53,123100.13,23,54.8,47,13,67.7
EMP01977,33,13,Engineering,Senior,Master,Office,Part-Time,70191.81,62549.68,78934.52,12738.62,20,3078.9,107234.78,6,52.5,2,2,60.9
EMP01978,45,2,Operations,Junior,Diploma,Hybrid,Part-Time,32786.41,28939.42,36634.0,3925.25,20,3688.44,126379.65,43,36.3,84,12,73.9
EMP01979,22,0,Engineering,Mid,Bachelor,Office,Contract,15000.0,11561.25,17074.14,2164.84,1,2716.36,34278.14,44,49.2,44,10,66.8
EMP01980,55,0,Marketing,Manager,High School,Remote,Contract,35894.17,28869.57,36309.06,4720.17,13,528.58,137271.51,16,53.4,19,15,66.4
EMP01981,27,7,Finance,Mid,High School,Hybrid,Full-Time,29674.95,22289.97,30488.66,5033.32,20,7079.23,67822.0,16,52.7,72,5,64.7
EMP01982,41,1,IT,Senior,PhD,Remote,Full-Time,17563.61,13655.39,16751.21,2993.8,20,6110.25,90958.69,23,52.1,35,1,49.9
EMP01983,38,18,IT,Manager,Diploma,Remote,Part-Time,107448.81,90025.54,122340.14,13556.04,9,8191.62,67288.76,16,49.7,59,8,62.1
EMP01984,23,3,Engineering,Entry,Diploma,Remote,Full-Time,15000.0,11689.61,15238.17,2007.77,10,889.6,95313.3,36,37.3,77,18,61.9
EMP01985,59,5,Marketing,Entry,Diploma,Office,Contract,40579.43,37752.37,41830.6,7545.24,6,9322.23,124692.28,12,32.1,17,6,60.8
EMP01986,31,7,Marketing,Manager,High School,Office,Full-Time,35693.61,32521.87,40389.49,6688.12,7,3643.43,167830.35,37,42.2,96,1,65.4
EMP01987,59,28,HR,Mid,Master,Office,Full-Time,154947.39,118429.76,163519.03,21625.23,16,9174.16,97203.58,9,31.4,65,14,86.7
EMP01988,44,24,Finance,Mid,High School,Hybrid,Part-Time,117050.87,93615.26,124452.57,2504.39,17,1517.75,65321.54,18,55.0,100,10,80.9
EMP01989,39,2,Operations,Entry,High School,Remote,Part-Time,43987.97,40196.84,43339.0,1706.47,1,7567.25,98100.43,9,39.0,30,4,63.6
EMP01990,24,4,HR,Entry,High School,Office,Contract,39866.67,36302.95,41849.31,6953.93,9,6003.9,138071.93,48,54.0,85,18,70.5
EMP01991,46,4,Operations,Senior,Master,Remote,Full-Time,27209.63,25552.29,30845.97,959.1,14,3902.82,69993.44,21,49.3,8,19,71.3
EMP01992,58,26,Operations,Manager,Bachelor,Office,Full-Time,109464.92,103937.98,116223.67,6396.41,15,1251.85,83442.13,1,40.3,19,8,63.1
EMP01993,52,11,Operations,Mid,PhD,Remote,Full-Time,75209.54,71092.12,75286.5,4625.27,4,6245.0,113005.12,23,33.0,19,12,65.0
EMP01994,59,19,HR,Senior,Bachelor,Office,Part-Time,83550.04,69515.94,79893.57,10697.94,8,751.18,59507.84,5,35.9,46,10,57.4
EMP01995,56,19,IT,Mid,Bachelor,Office,Contract,59178.59,47346.76,60200.04,7325.95,15,5262.18,42607.85,19,46.8,0,13,68.8
EMP01996,60,8,Marketing,Entry,High School,Office,Full-Time,55799.45,50313.36,59399.52,4022.87,4,6239.98,28938.06,35,50.7,93,7,74.9
EMP01997,57,3,IT,Manager,Bachelor,Office,Full-Time,23377.04,18932.01,22407.43,1341.14,19,7458.98,71169.39,33,54.5,82,17,70.5
EMP01998,53,18,Finance,Junior,High School,Remote,Full-Time,74240.55,67653.93,79582.79,11701.48,3,9917.68,10620.24,46,33.3,99,12,80.4
EMP01999,56,26,HR,Manager,High School,Office,Full-Time,91860.95,78705.63,96884.16,17304.96,8,2970.89,117113.02,18,33.9,13,6,70.2
EMP02000,23,3,Finance,Junior,PhD,Office,Contract,52621.99,47822.1,58236.08,1552.61,2,3562.7,36005.96,40,31.1,0,7,52.4
EMP02001,29,9,Marketing,Senior,Diploma,Office,Contract,82624.59,66527.33,78970.73,3633.21,8,3740.88,76101.56,14,36.5,68,13,67.7
EMP02002,28,8,Marketing,Junior,High School,Remote,Contract,76471.47,65123.52,84590.41,10368.73,8,7450.04,54575.34,20,50.5,9,14,72.8
EMP02003,53,27,Sales,Junior,Bachelor,Office,Part-Time,122168.92,105407.93,128787.47,20133.37,17,9352.28,126447.6,13,35.0,72,13,83.4
EMP02004,26,6,Finance,Senior,PhD,Remote,Full-Time,67735.75,63578.24,69368.58,11001.23,16,9756.08,170218.79,16,43.7,48,6,56.7
EMP02005,59,18,IT,Manager,Bachelor,Hybrid,Full-Time,90631.27,72805.86,103598.48,13553.27,16,9485.21,127026.91,41,41.2,13,19,63.6
EMP02006,24,4,Engineering,Senior,Diploma,Remote,Full-Time,26444.84,24787.74,25969.46,4753.12,16,8854.14,108958.48,31,38.1,59,13,67.3
EMP02007,33,7,Finance,Entry,Master,Hybrid,Full-Time,58305.77,53114.91,61702.96,3447.2,7,9914.29,134147.66,39,45.5,81,9,62.2
EMP02008,22,2,HR,Entry,Diploma,Office,Contract,25388.15,22752.32,25748.57,998.07,15,4071.48,6968.14,35,42.6,41,11,60.7
EMP02009,25,5,Marketing,Junior,PhD,Office,Part-Time,25968.0,23562.69,27409.16,3395.71,17,9509.05,25446.09,20,38.4,58,10,54.0
EMP02010,47,22,Marketing,Senior,Diploma,Remote,Part-Time,119135.01,103776.72,126337.33,20015.83,3,7729.69,19890.52,1,47.2,24,3,72.3
EMP02011,52,12,Finance,Senior,Diploma,Office,Full-Time,62879.44,50229.11,60860.36,7845.33,1,2100.37,20541.24,40,37.0,35,19,71.4
EMP02012,41,21,Finance,Senior,PhD,Office,Contract,138957.76,109484.68,150383.84,26866.03,8,931.92,52836.26,46,46.1,94,7,73.3
EMP02013,28,8,Operations,Manager,PhD,Remote,Part-Time,77741.71,71776.46,83719.76,12687.57,7,2537.6,106878.4,13,53.9,34,5,54.4
EMP02014,58,19,Finance,Mid,Bachelor,Office,Part-Time,66645.88,59649.92,73569.96,9739.8,18,7898.14,23821.63,7,48.2,90,15,75.3
EMP02015,28,8,Operations,Mid,High School,Hybrid,Full-Time,47615.72,37742.16,46098.29,1468.77,5,6501.12,187088.13,45,40.5,85,2,63.1
EMP02016,23,3,HR,Mid,Master,Hybrid,Part-Time,41984.42,36653.18,42381.24,1653.92,15,2631.38,170997.1,22,48.7,10,11,55.7
EMP02017,23,3,HR,Manager,Master,Office,Full-Time,39303.06,32995.28,42448.17,6338.43,7,7548.25,194357.23,7,50.2,9,6,54.9
EMP02018,42,22,IT,Senior,Master,Office,Contract,117377.17,91757.37,114718.12,6535.89,10,1842.56,9457.51,20,38.1,7,5,74.8
EMP02019,26,6,Finance,Mid,Diploma,Hybrid,Full-Time,49325.3,42240.78,53543.58,1242.52,16,8307.49,170429.09,37,47.6,91,20,62.0
EMP02020,22,2,IT,Senior,PhD,Office,Part-Time,48894.93,39424.17,47027.4,8993.58,2,8044.53,160943.08,36,40.9,22,7,59.0
EMP02021,43,23,Engineering,Junior,PhD,Hybrid,Full-Time,94641.67,72803.0,96249.29,17068.15,18,9739.47,180519.07,4,50.5,5,4,59.2
EMP02022,22,2,Sales,Mid,PhD,Remote,Full-Time,39618.18,33413.64,44346.3,2350.43,15,1927.66,106060.89,6,37.4,77,5,70.0
EMP02023,58,10,HR,Junior,High School,Hybrid,Full-Time,62640.75,54373.53,69209.15,10049.9,19,9112.82,157789.93,46,53.4,87,5,64.2
EMP02024,37,17,Marketing,Manager,PhD,Office,Full-Time,74934.92,56904.18,80851.19,2145.86,20,3740.48,11206.09,3,44.4,63,10,63.2
EMP02025,55,18,Operations,Entry,PhD,Office,Full-Time,86293.15,71659.43,97001.41,6153.6,14,4452.57,16099.68,3,38.8,72,18,75.9
EMP02026,54,5,Sales,Manager,Diploma,Hybrid,Full-Time,31346.9,25125.55,34226.23,4145.94,2,4950.23,24587.92,3,40.5,45,2,59.9
EMP02027,43,23,Marketing,Manager,Bachelor,Hybrid,Part-Time,98806.8,74710.8,104130.02,15549.45,18,6455.59,183042.98,36,38.7,37,15,94.4
EMP02028,50,0,Sales,Manager,Master,Office,Full-Time,26200.74,20309.04,30024.57,573.06,9,9950.25,13172.7,9,33.7,24,9,43.5
EMP02029,28,8,IT,Mid,Diploma,Office,Part-Time,91194.64,70931.82,99308.34,7178.62,1,6199.61,20929.76,16,31.7,93,2,54.4
EMP02030,42,7,IT,Junior,Diploma,Office,Full-Time,39899.42,31383.88,42703.29,2337.4,16,9303.8,186151.67,16,38.0,85,3,71.5
EMP02031,56,6,Operations,Mid,Diploma,Remote,Contract,35073.53,31940.6,36187.96,7007.01,12,2922.77,22371.12,12,41.5,1,20,56.5
EMP02032,25,5,HR,Entry,Master,Remote,Full-Time,64078.16,53690.99,72439.24,9020.72,12,4284.91,174081.5,38,39.0,88,2,61.0
EMP02033,33,3,Engineering,Manager,Diploma,Hybrid,Part-Time,51328.15,40006.04,51797.38,4774.59,19,5292.75,158064.89,20,30.3,23,2,51.4
EMP02034,49,24,Operations,Senior,Bachelor,Hybrid,Part-Time,106157.45,81747.54,101045.32,3568.74,10,3567.57,9016.12,31,44.5,100,19,78.8
EMP02035,51,11,Engineering,Entry,PhD,Remote,Contract,60350.06,48858.69,59707.22,7710.36,20,9780.24,5347.63,30,33.6,66,14,69.4
EMP02036,36,16,Marketing,Junior,Bachelor,Remote,Full-Time,105648.57,96098.27,102680.22,14316.04,5,7393.99,107343.29,21,35.3,89,18,75.4
EMP02037,50,11,Sales,Entry,PhD,Hybrid,Contract,56385.39,46399.08,57163.44,9413.71,3,5049.37,199437.91,3,33.0,93,1,71.0
EMP02038,36,16,Operations,Mid,PhD,Remote,Full-Time,88057.93,68859.5,98200.07,6335.23,9,7637.39,175887.2,21,43.0,92,7,79.6
EMP02039,32,12,Engineering,Senior,Diploma,Hybrid,Full-Time,52583.4,43687.51,56806.16,10340.9,15,4940.7,62695.06,28,32.4,70,8,70.2
EMP02040,37,12,Finance,Mid,Diploma,Office,Part-Time,83615.53,71998.18,82260.63,8286.62,14,663.64,77875.54,28,36.4,60,12,67.5
EMP02041,36,16,Finance,Manager,Master,Hybrid,Contract,95567.4,72241.01,105866.16,7002.21,11,5660.34,78193.29,5,41.3,8,4,63.2
EMP02042,32,3,HR,Manager,High School,Remote,Contract,15000.0,13132.93,15762.66,1240.81,13,6439.26,147101.58,7,34.2,44,7,65.6
EMP02043,28,8,Engineering,Entry,Bachelor,Remote,Part-Time,57898.14,47998.72,60940.28,6572.91,7,9821.47,68885.42,5,41.2,93,18,81.1
EMP02044,40,20,Operations,Manager,Master,Remote,Part-Time,93086.77,69996.15,95174.0,17556.75,2,887.53,30411.62,9,38.6,15,18,76.4
EMP02045,23,3,Marketing,Manager,Master,Hybrid,Contract,44700.02,39549.59,50194.69,6809.09,3,5364.92,149674.37,47,51.5,13,10,70.2
EMP02046,36,10,Finance,Junior,Bachelor,Remote,Part-Time,59374.12,52990.07,60185.5,7355.25,20,1432.47,92145.11,21,49.9,25,10,59.7
EMP02047,50,27,HR,Junior,Bachelor,Hybrid,Full-Time,76391.74,66901.44,74010.46,3766.56,8,1915.46,16278.97,20,54.8,45,6,79.3
EMP02048,43,22,Operations,Mid,PhD,Office,Contract,112895.04,92391.73,114085.61,5292.93,1,6299.4,158220.4,38,43.2,100,12,82.3
EMP02049,48,22,HR,Mid,High School,Office,Contract,119996.25,102707.3,131164.38,13247.04,4,2699.89,117476.94,40,44.4,57,10,68.3
EMP02050,60,27,Marketing,Junior,Diploma,Remote,Part-Time,147000.05,121632.47,158982.96,22221.64,13,7617.15,98384.5,37,53.7,73,13,80.1
EMP02051,25,5,Finance,Entry,High School,Hybrid,Full-Time,28750.9,25591.87,28394.48,4461.63,14,5384.89,134995.29,17,40.0,29,12,65.3
EMP02052,40,20,Finance,Junior,High School,Hybrid,Contract,85714.5,74290.13,83345.08,5199.83,9,2573.02,101568.17,42,43.9,85,19,79.1
EMP02053,60,28,Finance,Mid,Diploma,Remote,Contract,134917.11,103395.05,146003.68,5129.27,3,5191.02,130035.61,28,39.5,55,1,68.0
EMP02054,21,1,Engineering,Senior,High School,Hybrid,Full-Time,39282.74,34514.55,42632.59,3504.14,14,508.38,173630.22,31,43.6,93,1,48.0
EMP02055,50,30,IT,Manager,Master,Remote,Part-Time,132275.98,117388.01,135348.74,24506.91,4,8696.03,123089.36,33,32.0,31,11,70.4
EMP02056,41,21,Engineering,Senior,Master,Remote,Part-Time,114920.25,94710.43,128545.23,13579.68,17,620.44,132260.5,32,49.6,77,18,77.6
EMP02057,40,13,Finance,Senior,Diploma,Office,Part-Time,65599.74,60690.07,75153.75,5091.72,15,566.59,123157.36,32,54.6,22,2,55.7
EMP02058,26,6,Sales,Manager,Diploma,Remote,Part-Time,51375.51,47193.69,50919.76,4020.38,12,6309.29,106704.78,48,31.6,16,6,52.5
EMP02059,42,22,IT,Junior,Bachelor,Hybrid,Full-Time,93312.45,73253.38,99416.36,4084.81,14,9748.45,35222.51,23,50.0,99,16,87.5
EMP02060,38,18,Operations,Entry,Bachelor,Remote,Full-Time,90069.3,83841.3,85662.14,9473.51,19,8631.37,67799.85,21,36.0,92,1,66.3
EMP02061,28,8,Engineering,Senior,High School,Office,Contract,70045.36,58710.23,76532.32,11378.54,10,2894.18,138928.68,25,34.9,23,9,77.3
EMP02062,59,16,IT,Entry,High School,Office,Contract,85703.26,76682.99,88519.17,16655.62,5,2368.33,85669.75,33,47.3,46,15,73.7
EMP02063,52,2,IT,Mid,Diploma,Hybrid,Full-Time,53565.82,48895.92,52958.05,5907.62,17,6448.07,81819.67,3,31.1,10,16,70.3
EMP02064,53,15,Engineering,Senior,High School,Remote,Contract,94571.01,80482.06,104070.14,4737.88,17,8315.06,152094.59,6,41.6,40,14,69.0
EMP02065,36,16,Engineering,Mid,PhD,Hybrid,Full-Time,110571.49,91754.47,122969.84,15804.1,3,3939.75,2108.2,49,30.0,14,7,59.4
EMP02066,32,12,IT,Junior,Master,Hybrid,Part-Time,58926.63,54983.87,57290.44,9205.66,16,4607.37,136119.9,28,43.9,85,1,65.3
EMP02067,58,14,HR,Senior,High School,Remote,Full-Time,68681.72,54682.37,65810.76,2260.04,9,1597.15,98356.08,2,41.6,90,16,84.5
EMP02068,54,24,Sales,Mid,High School,Office,Full-Time,127475.64,102158.22,129619.23,22056.48,17,1951.85,75975.75,32,52.9,51,9,71.8
EMP02069,34,14,Marketing,Mid,Bachelor,Hybrid,Contract,57556.73,47330.29,61884.89,9743.09,20,5899.34,68766.79,26,48.0,33,11,70.5
EMP02070,56,24,Finance,Junior,PhD,Hybrid,Full-Time,100895.9,93015.24,111861.67,10599.86,12,1475.23,35402.22,5,33.2,59,10,75.5
EMP02071,53,6,Engineering,Entry,High School,Office,Part-Time,51483.1,48278.67,54531.55,6223.07,2,2419.44,67516.16,11,38.9,56,11,64.5
EMP02072,43,21,IT,Entry,Master,Remote,Part-Time,111729.21,88714.51,119120.07,16582.12,20,2729.43,78892.28,10,53.3,32,6,66.9
EMP02073,22,2,Marketing,Senior,High School,Remote,Contract,27687.88,25549.66,30732.77,3926.55,16,4717.28,88052.33,15,48.1,20,2,47.0
EMP02074,41,17,Engineering,Junior,Diploma,Remote,Contract,105151.61,84293.8,111015.78,2416.01,6,933.31,134787.83,18,44.9,23,18,72.9
EMP02075,22,2,HR,Senior,PhD,Office,Full-Time,39920.14,37689.73,42803.61,1678.18,2,5247.82,91260.63,49,44.0,19,12,65.5
EMP02076,47,9,Marketing,Entry,High School,Hybrid,Contract,82426.86,71668.64,86815.55,4060.87,9,9322.41,159460.58,14,40.0,67,14,71.7
EMP02077,29,6,IT,Junior,PhD,Office,Part-Time,43426.9,32631.72,48902.67,6775.54,5,732.4,128307.86,28,44.6,100,8,67.9
EMP02078,21,1,Operations,Manager,High School,Hybrid,Contract,36056.5,27288.49,35952.05,3577.35,18,6494.36,38729.82,30,49.3,100,4,66.4
EMP02079,31,11,Sales,Junior,Master,Hybrid,Contract,57199.97,44587.2,57360.06,6760.49,18,8440.5,56157.46,13,33.2,59,18,74.2
EMP02080,23,0,Marketing,Junior,Master,Remote,Part-Time,15000.0,11812.72,14633.88,2386.26,10,3468.38,16770.59,20,54.2,45,13,62.8
EMP02081,43,23,Engineering,Manager,PhD,Remote,Full-Time,136147.93,123012.9,151654.27,11079.28,10,1749.43,189198.63,2,36.0,32,14,79.0
EMP02082,46,3,IT,Mid,Bachelor,Remote,Full-Time,29866.18,23730.27,30832.51,4623.29,10,911.73,177423.55,25,41.2,30,20,68.9
EMP02083,24,4,Engineering,Mid,Bachelor,Office,Contract,50811.66,47957.48,51806.49,5061.55,18,6617.08,17874.45,44,30.6,33,15,63.5
EMP02084,38,3,IT,Mid,Diploma,Remote,Part-Time,28327.3,24849.34,32470.73,2489.76,16,5746.23,115241.13,43,43.8,21,20,70.5
EMP02085,26,6,Finance,Entry,Bachelor,Office,Part-Time,39409.62,35015.58,44744.13,3150.67,6,2678.3,192119.96,12,39.5,29,19,68.4
EMP02086,55,3,Operations,Junior,PhD,Remote,Part-Time,38570.77,30608.35,44140.3,7470.78,12,8400.36,149681.42,25,36.2,4,14,59.6
EMP02087,42,0,Finance,Manager,Bachelor,Remote,Full-Time,37923.58,35213.61,37106.7,6028.15,4,7487.31,98870.63,4,54.6,40,12,62.7
EMP02088,35,6,Operations,Entry,Diploma,Remote,Part-Time,41749.31,36888.14,47103.67,986.76,20,3126.07,48979.49,42,40.7,44,15,68.2
EMP02089,42,22,Sales,Manager,High School,Office,Part-Time,116121.42,107166.26,117949.39,22334.19,16,7656.95,56528.38,12,40.4,86,6,64.4
EMP02090,57,8,Finance,Entry,Bachelor,Hybrid,Full-Time,40635.89,38250.41,38706.96,6484.64,11,2827.45,147511.35,7,41.6,60,19,74.4
EMP02091,32,12,Sales,Entry,PhD,Office,Part-Time,87681.72,67964.57,90159.58,4108.02,1,6915.04,156334.48,38,32.9,12,2,71.3
