Production_ID,Machine_ID,Production_Date,Machine_Age_Years,Operating_Hours,Idle_Hours,Maintenance_Count,Temperature,Pressure,Vibration,Production_Units,Defective_Units,Material_Cost,Labor_Hours,Energy_Consumption,Production_Shift,Product_Type,Operator_Experience,Downtime_Hours,Production_Quality
101815,M022,2025-04-12,5.2,17.2,5.3,6,107.3,52.7,3.77,615.0,34,39890.0,50.1,727.9,Morning,Component_B,7.2,2.3,Average
101816,M010,2024-06-01,3.3,15.0,5.4,1,60.0,64.6,3.47,590.0,11,74053.0,49.9,709.9,Night,Component_C,7.4,3.3,Good
101817,M030,2024-09-27,1.0,21.3,3.6,1,65.3,69.2,6.29,741.0,14,63143.0,73.4,974.1,Night,Component_A,5.7,1.6,Good
101818,M011,2025-09-04,3.8,12.5,2.8,7,88.6,66.2,4.84,580.0,22,56798.0,25.5,424.1,Morning,Component_D,3.3,2.7,Good
101819,M030,2024-03-19,5.4,18.5,3.9,3,89.0,56.2,6.79,969.0,47,102629.0,35.2,630.6,Afternoon,Component_B,4.6,3.5,Good
101820,M029,2025-03-16,3.0,14.9,5.6,3,42.9,69.9,0.5,566.0,7,65732.0,39.0,740.5,Night,Component_B,6.3,3.3,Good
101821,M004,2024-07-02,5.6,15.4,6.5,1,81.2,75.7,3.56,617.0,19,75330.0,29.3,552.0,Afternoon,Component_C,7.5,2.0,Good
101822,M023,2025-08-16,6.2,15.3,7.1,2,69.7,56.6,3.17,735.0,26,65813.0,32.0,461.3,Afternoon,Component_B,3.5,6.6,Good
101823,M004,2025-07-02,5.3,12.6,3.8,1,70.2,46.1,4.04,538.0,16,60711.0,40.0,468.5,Afternoon,Component_C,4.1,3.0,Good
101824,M015,2025-10-01,4.0,15.9,5.7,1,86.0,66.8,2.64,767.0,26,75143.0,49.6,783.8,Afternoon,Component_B,6.8,3.9,Average
101825,M016,2024-03-05,6.5,15.7,7.4,2,67.8,44.2,1.61,729.0,21,99252.0,51.7,495.9,Afternoon,Component_A,5.8,6.7,Good
101826,M007,2024-10-15,7.3,17.0,7.9,3,65.9,47.0,5.71,847.0,31,94446.0,41.9,602.3,Morning,Component_C,6.4,6.4,Good
101827,M001,2024-05-10,2.7,16.3,4.9,2,68.1,36.3,3.43,490.0,18,45246.0,42.8,512.2,Afternoon,Component_D,0.5,1.8,Good
101828,M025,2024-10-31,10.2,19.2,4.4,7,67.8,61.5,5.5,803.0,27,66732.0,58.4,896.9,Afternoon,Component_A,5.1,3.6,Good
101829,M013,2025-11-24,5.7,19.7,5.5,4,76.2,34.2,2.38,736.0,21,40922.0,39.0,805.4,Night,Component_B,8.6,4.9,Good
101830,M017,2024-05-28,6.1,11.8,2.1,4,87.9,63.9,1.56,413.0,17,43415.0,37.1,548.0,Morning,Component_C,4.2,1.9,Average
101831,M021,2024-04-19,8.1,19.5,4.5,3,77.1,71.3,4.93,847.0,29,93277.0,29.9,1001.3,Afternoon,Component_A,7.5,2.8,Good
101832,M024,2024-04-14,6.7,11.3,6.9,4,71.8,70.5,5.64,484.0,15,51392.0,35.0,306.1,Afternoon,Component_B,2.4,6.9,Good
101833,M008,2024-01-27,8.9,18.4,6.6,4,78.6,43.6,3.39,721.0,41,43043.0,56.2,605.3,Night,Component_C,1.3,5.8,Good
101834,M006,2025-01-22,6.9,18.5,4.3,7,81.4,38.2,2.67,908.0,29,69126.0,38.9,652.6,Morning,Component_A,7.3,2.6,Good
101835,M006,2024-04-24,4.2,8.4,5.5,4,78.9,49.2,6.75,461.0,17,47120.0,24.8,332.2,Morning,Component_C,5.8,2.0,Good
101836,M027,2024-08-14,7.1,16.4,2.9,4,64.0,62.9,4.4,493.0,18,60039.0,31.6,703.8,Night,Component_B,5.0,2.4,Good
101837,M018,2024-05-08,2.6,14.1,6.8,1,77.1,65.8,2.7,684.0,18,64410.0,37.4,485.6,Morning,Component_A,8.5,2.5,Good
101838,M004,2025-03-14,6.3,13.0,4.8,1,46.6,61.0,1.81,561.0,27,62480.0,37.7,434.6,Morning,Component_B,5.1,3.9,Good
101839,M015,2025-06-19,5.9,21.4,4.3,1,90.4,59.8,3.26,917.0,31,72887.0,62.7,988.8,Afternoon,Component_A,4.1,1.0,Good
101840,M008,2024-04-19,5.4,13.4,4.1,5,90.4,76.2,3.79,710.0,35,69656.0,46.4,578.5,Night,Component_B,3.8,3.5,Good
101841,M002,2025-10-30,5.6,12.8,4.8,6,82.7,50.7,5.87,540.0,19,49075.0,23.9,529.9,Night,Component_B,3.1,2.9,Good
101842,M022,2025-06-17,1.0,16.3,3.9,3,87.0,48.0,4.47,727.0,18,82016.0,40.1,341.6,Morning,Component_C,7.4,1.6,Good
101843,M019,2024-05-30,4.4,18.7,6.6,6,71.1,44.3,4.26,812.0,21,70565.0,61.0,899.9,Afternoon,Component_C,5.1,2.6,Good
101844,M030,2024-07-31,6.3,15.4,4.0,7,63.0,58.9,2.85,666.0,19,80023.0,40.4,620.5,Morning,Component_A,9.4,1.6,Good
101845,M023,2025-06-03,6.5,20.7,9.0,2,57.0,53.4,6.99,735.0,25,66432.0,67.3,772.8,Afternoon,Component_A,0.5,5.0,Good
101846,M009,2024-03-20,2.9,18.1,8.7,3,84.1,62.4,6.26,1012.0,36,79899.0,42.9,575.0,Morning,Component_B,8.8,5.4,Good
101847,M024,2025-04-27,9.8,7.3,2.8,3,63.0,50.9,6.11,162.0,3,12872.0,22.6,260.0,Morning,Component_C,7.1,2.7,Good
101848,M012,2024-03-28,3.4,13.9,5.2,2,67.5,60.7,4.39,483.0,17,41376.0,45.0,435.9,Night,Component_B,5.7,2.7,Good
101849,M008,2025-07-24,8.9,13.8,3.4,2,74.7,51.5,5.22,497.0,15,49978.0,44.1,321.7,Morning,Component_B,2.1,3.2,Good
101850,M025,2024-03-30,7.3,17.9,4.2,1,71.6,53.5,0.5,873.0,29,74947.0,58.0,577.7,Morning,Component_A,1.0,3.7,Good
101851,M018,2024-10-07,4.1,5.5,10.0,2,75.2,54.4,4.86,149.0,5,12321.0,10.7,146.8,Night,Component_D,8.3,3.2,Good
101852,M006,2025-05-23,11.3,24.0,4.2,4,50.3,39.7,7.96,982.0,56,106397.0,57.1,923.0,Afternoon,Component_B,6.7,2.8,Good
101853,M025,2024-04-11,2.4,18.1,5.9,1,69.2,53.7,3.46,799.0,23,37419.0,33.5,526.0,Morning,Component_B,6.7,4.1,Good
101854,M013,2025-11-15,8.8,16.6,6.4,5,81.9,60.1,2.73,614.0,25,54371.0,30.9,745.3,Morning,Component_C,5.7,5.3,Good
101855,M002,2024-08-05,9.0,20.7,2.5,3,66.8,46.1,4.24,846.0,30,63439.0,51.2,529.0,Night,Component_D,8.5,1.8,Good
101856,M025,2024-09-12,4.0,24.0,2.9,3,61.7,72.2,2.95,1012.0,26,82955.0,80.0,1149.4,Afternoon,Component_D,4.2,2.1,Good
101857,M018,2025-10-27,10.2,19.5,2.0,3,83.5,55.0,2.84,802.0,54,79122.0,52.3,891.9,Morning,Component_B,5.0,2.5,Good
101858,M009,2024-06-06,5.2,19.8,2.8,4,66.9,49.4,4.98,804.0,29,73905.0,63.5,593.9,Morning,Component_B,5.5,2.6,Good
101859,M001,2024-07-12,6.9,16.5,0.5,0,74.2,49.1,5.98,634.0,26,57419.0,55.7,628.4,Night,Component_D,5.4,1.6,Good
101860,M006,2025-01-14,6.8,15.4,6.4,4,69.5,67.3,4.99,758.0,25,85535.0,25.8,493.5,Afternoon,Component_B,10.0,3.2,Good
101861,M014,2024-08-22,5.6,14.1,10.1,6,72.0,47.6,2.44,621.0,15,58868.0,25.7,612.3,Morning,Component_D,2.2,8.0,Good
101862,M006,2024-02-22,8.4,12.7,5.4,4,90.4,57.7,3.3,527.0,34,64342.0,26.4,682.3,Night,Component_A,0.5,5.8,Good
101863,M018,2025-12-13,8.4,13.3,1.5,1,78.9,62.9,5.08,566.0,23,59817.0,36.4,647.9,Night,Component_C,1.6,1.6,Good
101864,M011,2025-11-09,1.0,10.6,3.4,3,57.3,60.0,5.68,362.0,7,29141.0,17.2,346.5,Night,Component_A,8.1,2.9,Good
101865,M007,2025-09-11,9.9,15.7,3.9,0,67.5,49.9,4.13,809.0,42,100325.0,48.3,630.8,Afternoon,Component_A,5.7,3.1,Good
101866,M026,2025-10-13,1.0,9.3,2.5,5,67.0,62.6,2.89,412.0,5,40859.0,15.1,468.7,Night,Component_C,1.2,1.7,Good
101867,M004,2025-10-01,9.1,16.8,7.2,3,74.6,56.4,5.89,662.0,31,81476.0,30.5,727.1,Morning,Component_A,6.3,5.8,Good
101868,M004,2025-04-27,9.4,15.9,7.0,2,82.9,39.5,7.76,748.0,35,68074.0,36.0,751.5,Morning,Component_B,5.0,4.9,Good
101869,M011,2024-06-26,2.7,16.6,2.1,4,72.4,66.0,6.52,868.0,23,86004.0,43.4,722.7,Afternoon,Component_A,7.7,0.5,Good
101870,M025,2024-02-25,4.8,13.9,6.8,4,72.0,49.5,8.07,508.0,18,51553.0,45.4,546.3,Morning,Component_A,8.4,2.4,Good
101871,M018,2025-02-27,2.7,24.0,8.8,6,45.2,53.4,3.38,1090.0,17,100801.0,80.0,904.1,Afternoon,Component_B,13.6,6.9,Good
101872,M015,2024-06-25,5.4,21.4,9.8,3,87.9,57.8,6.36,967.0,35,110314.0,70.0,616.7,Morning,Component_B,2.5,8.7,Good
101873,M030,2024-10-14,5.1,11.0,12.0,2,70.0,50.2,6.82,449.0,13,55671.0,18.9,360.8,Night,Component_A,0.5,3.5,Good
101874,M009,2025-08-16,8.3,16.9,2.7,0,75.1,61.8,3.62,592.0,26,35874.0,46.7,536.9,Morning,Component_A,7.8,3.6,Good
101875,M025,2025-01-07,9.9,13.6,12.0,3,75.1,45.1,3.01,647.0,27,69373.0,32.4,498.4,Night,Component_B,9.0,4.5,Good
101876,M016,2025-03-04,10.2,11.9,4.1,3,62.8,49.8,2.77,541.0,18,44136.0,20.8,482.1,Afternoon,Component_C,2.2,4.2,Good
101877,M012,2024-07-31,4.3,10.6,3.5,4,69.1,66.0,4.34,549.0,17,30803.0,27.7,402.2,Night,Component_B,2.2,2.9,Good
101878,M014,2025-04-08,5.4,17.7,5.8,3,62.7,55.2,1.79,901.0,32,92583.0,39.2,714.0,Night,Component_C,7.0,4.0,Good
101879,M015,2024-11-22,1.0,13.3,3.5,4,88.6,45.5,7.54,567.0,13,58281.0,29.1,578.1,Morning,Component_B,11.1,2.5,Good
101880,M022,2025-01-18,3.6,19.9,6.0,1,45.3,55.7,2.19,794.0,24,83530.0,33.6,697.2,Afternoon,Component_B,3.4,4.8,Good
101881,M026,2024-06-20,8.9,20.0,1.7,0,60.6,58.6,5.26,1087.0,34,109315.0,69.2,895.9,Morning,Component_C,6.3,2.1,Average
101882,M013,2024-06-17,10.8,21.5,4.4,3,68.1,40.7,0.5,843.0,37,91150.0,63.5,1034.4,Afternoon,Component_C,0.5,2.5,Good
101883,M030,2025-08-31,2.3,12.6,8.2,2,90.0,69.9,8.18,624.0,37,53635.0,26.0,525.2,Night,Component_C,5.4,6.4,Average
101884,M007,2024-12-06,4.2,17.9,4.9,3,80.5,71.1,6.75,628.0,16,62141.0,59.7,610.6,Afternoon,Component_A,5.7,4.5,Good
101885,M030,2024-07-13,5.9,18.5,5.4,2,52.3,56.1,1.63,924.0,29,97457.0,62.8,854.9,Afternoon,Component_C,10.4,4.0,Good
101886,M004,2024-05-29,6.8,14.1,6.2,3,70.6,53.2,5.05,402.0,13,46348.0,44.0,603.8,Afternoon,Component_B,3.9,1.4,Good
101887,M014,2025-02-04,3.6,12.9,7.9,3,80.7,55.2,4.07,522.0,16,49933.0,36.4,561.3,Morning,Component_B,8.1,4.6,Good
101888,M016,2024-08-29,7.3,22.4,0.9,0,98.7,63.0,4.78,789.0,42,72425.0,50.5,1140.9,Night,Component_D,3.7,2.0,Good
101889,M001,2025-08-23,4.6,16.9,6.5,1,67.9,59.1,5.64,831.0,22,78256.0,40.0,747.3,Night,Component_B,6.3,2.2,Good
101890,M009,2025-11-20,6.0,18.5,4.3,2,57.8,57.2,3.06,656.0,22,50575.0,44.6,948.0,Morning,Component_D,12.2,2.1,Good
101891,M029,2025-12-24,7.6,12.7,5.4,4,75.9,67.4,4.4,577.0,19,61476.0,43.1,482.7,Afternoon,Component_A,11.4,2.6,Good
101892,M025,2024-06-07,6.0,11.1,7.6,3,71.5,65.2,1.24,504.0,13,36863.0,33.5,395.5,Night,Component_C,11.9,1.9,Good
101893,M027,2024-02-20,4.7,13.7,2.0,0,77.6,46.4,4.65,465.0,11,46902.0,28.6,655.9,Night,Component_C,7.2,1.6,Good
101894,M013,2024-01-20,5.7,15.5,2.5,5,80.3,63.0,0.79,706.0,30,67966.0,42.6,478.2,Night,Component_D,5.4,1.4,Good
101895,M030,2024-06-24,5.7,11.7,0.5,3,75.8,65.4,6.85,450.0,16,32281.0,31.4,632.8,Afternoon,Component_A,6.9,2.0,Good
101896,M017,2024-03-12,4.9,16.0,3.6,2,78.3,57.5,1.86,818.0,26,59379.0,50.0,784.4,Morning,Component_D,7.4,1.7,Good
101897,M028,2024-11-25,5.2,9.2,8.3,2,91.6,60.4,5.03,414.0,21,34029.0,15.6,366.4,Morning,Component_C,7.2,6.8,Good
101898,M020,2025-09-24,10.8,11.5,4.7,2,68.5,52.2,5.99,423.0,14,38003.0,33.4,569.1,Night,Component_B,3.9,4.6,Good
101899,M023,2025-10-15,7.7,18.7,1.6,1,57.3,44.2,7.86,756.0,38,88609.0,40.4,825.1,Afternoon,Component_C,3.7,2.2,Good
101900,M019,2024-03-02,5.1,18.4,3.8,0,75.8,72.0,7.69,735.0,32,68604.0,32.4,519.5,Night,Component_A,4.2,3.9,Good
101901,M021,2024-06-27,8.1,14.4,1.3,5,56.6,42.9,7.01,676.0,21,69761.0,42.7,469.4,Morning,Component_A,9.2,2.8,Good
101902,M005,2025-12-18,5.0,11.9,2.2,5,58.5,70.1,4.47,581.0,18,66233.0,25.7,489.4,Afternoon,Component_D,9.5,2.1,Good
101903,M024,2024-05-06,9.5,11.9,6.0,0,62.1,54.4,6.51,428.0,22,47550.0,35.2,486.4,Morning,Component_C,15.6,6.2,Good
101904,M009,2025-12-10,7.1,14.5,2.1,1,57.0,66.2,5.0,,23,66711.0,26.5,716.9,Night,Component_A,7.3,1.6,Good
101905,M001,2024-04-07,5.7,18.6,7.8,2,86.0,55.2,5.15,829.0,38,69982.0,64.6,763.1,Morning,Component_C,3.6,7.2,Average
101906,M002,2024-05-06,7.3,19.7,4.8,2,72.6,63.4,3.38,862.0,37,88340.0,61.2,563.3,Afternoon,Component_C,4.6,2.9,Good
101907,M014,2025-08-15,1.3,14.0,5.2,4,80.5,59.0,7.63,615.0,13,52101.0,29.1,473.5,Afternoon,Component_D,5.5,3.3,Good
101908,M027,2025-02-08,2.6,11.4,4.3,2,78.1,49.0,3.05,536.0,13,65511.0,34.0,506.2,Afternoon,Component_B,10.5,1.2,Average
101909,M005,2025-05-23,2.4,17.1,6.9,5,69.5,56.2,2.57,677.0,10,73127.0,30.3,405.3,Morning,Component_C,8.2,5.9,Good
101910,M001,2024-05-22,6.4,12.7,7.0,3,83.5,53.7,5.23,530.0,33,52009.0,35.6,352.0,Afternoon,Component_C,2.0,3.3,Good
101911,M016,2025-07-01,11.2,13.9,5.8,2,66.2,60.8,1.27,653.0,30,67057.0,22.5,509.2,Morning,Component_B,5.8,4.0,Good
101912,M006,2024-01-09,12.7,21.3,6.4,4,70.0,56.3,4.71,1048.0,44,102363.0,46.2,992.7,Afternoon,Component_D,1.6,6.6,Good
101913,M029,2024-11-10,7.9,19.3,4.5,4,63.5,57.6,7.44,937.0,32,83838.0,66.7,715.7,Morning,Component_B,7.8,2.4,Good
101914,M006,2024-08-24,7.5,16.6,6.4,2,88.8,45.8,5.25,577.0,20,59130.0,28.9,707.0,Morning,Component_C,3.9,3.3,Good
101915,M003,2024-12-03,1.0,10.9,4.2,0,70.7,43.5,4.56,550.0,9,50246.0,29.4,416.6,Morning,Component_D,4.2,3.4,Good
101916,M020,2024-05-24,4.4,16.8,5.0,5,79.2,55.6,2.99,837.0,23,103830.0,27.6,628.3,Afternoon,Component_B,0.5,3.3,Good
101917,M019,2025-08-16,3.6,20.3,4.3,2,65.0,56.6,1.8,768.0,22,64980.0,57.6,672.4,Morning,Component_D,8.3,3.5,Good
101918,M005,2025-05-30,4.1,14.5,3.9,3,82.2,45.5,6.05,557.0,24,57166.0,29.8,656.6,Afternoon,Component_A,9.6,2.4,Good
101919,M025,2025-08-18,5.5,21.4,3.3,0,81.3,60.1,4.55,1046.0,21,87089.0,45.4,609.5,Night,Component_D,3.9,1.7,Good
101920,M029,2025-06-08,4.6,21.2,6.2,5,52.5,60.5,5.62,785.0,24,65235.0,46.1,775.2,Afternoon,Component_C,5.5,3.5,Good
101921,M026,2025-09-18,1.0,22.7,8.3,3,72.0,56.4,0.55,1052.0,19,71756.0,43.4,1072.7,Night,Component_A,4.6,7.4,Good
101922,M014,2024-10-25,8.2,17.2,7.9,3,73.4,55.1,5.82,715.0,27,72338.0,58.2,564.8,Afternoon,Component_C,5.3,5.3,Good
101923,M019,2025-04-20,2.8,18.3,1.9,1,68.4,43.6,8.07,915.0,30,79617.0,60.6,473.2,Night,Component_D,3.5,1.6,Good
101924,M002,2024-09-20,6.7,21.7,8.2,6,88.6,43.4,6.91,1003.0,41,111585.0,70.3,470.5,Morning,Component_B,2.7,4.7,Average
101925,M029,2025-02-07,12.2,17.8,4.2,2,57.4,58.6,5.03,522.0,20,52826.0,30.5,795.7,Night,Component_D,10.1,4.3,Good
101926,M015,2024-05-02,3.2,14.0,6.5,4,66.6,47.5,2.62,633.0,14,61542.0,27.5,620.6,Night,Component_D,0.5,5.5,Good
101927,M013,2024-07-28,1.0,14.2,2.7,3,61.8,48.2,4.72,692.0,11,51099.0,38.7,502.5,Morning,Component_B,7.5,2.0,Good
101928,M006,2024-07-17,5.1,17.0,5.4,1,84.4,57.5,4.78,702.0,33,72849.0,58.5,483.3,Night,Component_D,6.8,2.4,Good
101929,M026,2024-11-12,9.3,10.8,5.8,3,59.7,73.3,3.61,439.0,24,37345.0,29.3,416.4,Afternoon,Component_B,11.0,2.7,Good
101930,M001,2025-07-09,11.9,15.4,1.3,3,50.0,51.4,3.75,702.0,40,51602.0,33.2,754.1,Afternoon,Component_C,5.3,2.2,Good
101931,M009,2025-04-25,2.3,20.4,6.5,1,77.2,73.5,8.28,786.0,31,79746.0,64.0,572.7,Night,Component_A,4.9,1.6,Good
101932,M011,2024-06-27,7.5,7.2,8.4,5,70.3,54.3,2.76,441.0,10,33571.0,12.8,349.6,Night,Component_C,3.6,3.7,Good
101933,M016,2025-03-17,4.6,22.1,4.6,2,84.5,60.1,3.73,851.0,32,54152.0,72.1,549.3,Afternoon,Component_A,7.1,4.8,Good
101934,M014,2025-04-03,5.7,20.5,8.4,8,81.7,63.6,5.51,1018.0,41,116517.0,70.7,603.9,Afternoon,Component_B,3.9,1.7,Good
101935,M010,2024-04-26,13.9,14.2,4.5,5,71.5,64.3,8.43,644.0,37,55763.0,48.8,579.8,Night,Component_A,2.6,5.4,Good
101936,M019,2025-02-17,1.5,18.2,7.1,3,54.7,58.1,3.96,731.0,16,50317.0,32.7,832.6,Morning,Component_C,3.8,4.9,Good
101937,M019,2025-05-07,6.8,16.0,0.5,2,57.6,52.9,1.26,570.0,22,45920.0,41.6,810.0,Morning,Component_D,3.2,2.6,Good
101938,M008,2024-12-05,7.4,20.9,11.0,0,50.7,62.5,0.65,861.0,29,72483.0,55.8,974.8,Afternoon,Component_D,3.0,3.8,Average
101939,M016,2025-09-04,9.3,19.9,8.7,2,70.3,58.8,9.04,892.0,57,100050.0,37.6,1021.9,Morning,Component_C,6.3,4.9,Average
101940,M012,2025-06-05,,10.4,4.3,6,64.1,51.1,1.06,514.0,12,36009.0,27.0,422.9,Night,Component_B,5.4,4.5,Good
101941,M006,2025-02-05,6.9,18.3,0.5,4,69.8,67.7,4.64,950.0,34,71171.0,51.1,618.2,Afternoon,Component_C,7.6,1.9,Good
101942,M003,2025-01-14,4.8,15.2,5.7,3,74.1,59.1,1.78,601.0,15,65933.0,32.8,731.2,Morning,Component_D,6.4,5.9,Average
101943,M006,2024-10-07,6.8,16.3,1.4,4,94.8,48.3,3.08,597.0,25,52688.0,34.7,810.8,Morning,Component_A,2.4,2.2,Good
101944,M006,2025-04-24,5.0,13.1,6.1,2,79.0,47.2,3.33,613.0,24,60331.0,21.2,605.4,Morning,Component_A,0.5,1.8,Average
101945,M003,2025-09-06,7.9,23.0,6.0,2,72.9,72.6,0.98,762.0,33,66779.0,78.5,1002.5,Afternoon,Component_B,,3.8,Good
101946,M012,2024-06-10,4.9,20.2,2.6,2,53.2,50.6,6.69,789.0,25,98868.0,62.8,1002.3,Night,Component_B,8.3,3.8,Good
101947,M011,2024-02-13,7.1,13.0,7.8,3,72.3,61.8,5.28,512.0,8,38735.0,39.2,543.8,Night,Component_A,8.2,4.7,Good
101948,M027,2024-09-02,5.9,10.7,7.0,3,82.6,58.4,3.73,431.0,12,42769.0,16.5,416.6,Afternoon,Component_D,9.0,2.6,Good
101949,M006,2025-04-23,9.4,14.5,7.4,5,76.7,61.5,3.47,569.0,28,66883.0,39.9,654.0,Morning,Component_A,8.5,4.0,Good
101950,M027,2025-04-20,5.8,17.7,5.0,5,59.4,72.2,6.46,549.0,23,49067.0,32.9,751.8,Night,Component_C,9.3,2.3,Good
101951,M026,2025-08-24,1.0,17.0,1.5,2,67.5,64.0,4.66,825.0,15,69047.0,48.0,768.4,Morning,Component_A,7.2,1.7,Good
101952,M028,2024-07-14,9.8,21.0,7.4,0,72.9,62.5,8.25,1044.0,58,111193.0,57.6,795.4,Night,Component_C,11.4,2.3,Good
101953,M008,2024-06-19,3.3,19.2,4.3,1,67.1,53.2,3.69,611.0,20,67247.0,61.5,875.9,Night,Component_C,6.9,3.0,Good
101954,M025,2024-11-23,4.0,19.9,1.5,3,64.6,49.0,5.27,930.0,22,77191.0,40.0,900.7,Night,Component_D,12.0,1.2,Good
101955,M019,2024-04-23,4.2,17.3,8.4,2,46.2,76.8,2.28,738.0,20,86297.0,26.9,695.3,Morning,Component_C,4.1,3.0,Good
101956,M016,2025-05-12,10.1,10.4,10.2,5,62.8,54.6,3.72,488.0,21,46735.0,34.6,353.0,Morning,Component_C,4.0,9.6,Good
101957,M018,2024-06-03,1.0,15.2,4.9,2,75.0,54.0,6.37,672.0,12,68968.0,50.4,730.5,Morning,Component_B,5.4,3.1,Good
101958,M026,2024-06-12,15.0,20.2,10.4,2,82.5,57.6,6.62,681.0,45,79898.0,48.7,602.1,Morning,Component_C,5.9,5.9,Good
101959,M026,2025-04-13,9.2,15.8,5.2,5,72.9,56.7,7.81,752.0,31,80112.0,26.2,497.7,Morning,Component_C,5.0,1.5,Good
101960,M012,2024-08-02,6.7,18.0,4.0,7,84.7,69.3,5.3,720.0,25,68397.0,44.9,721.6,Afternoon,Component_C,7.6,2.2,Good
101961,M015,2025-09-10,5.8,14.7,3.4,4,71.1,59.9,6.72,431.0,10,36603.0,37.5,275.3,Night,Component_C,5.7,3.4,Good
101962,M007,2024-03-09,6.9,11.9,9.1,5,61.5,43.2,5.62,490.0,11,66458.0,37.4,612.9,Night,Component_D,4.2,6.1,Good
101963,M012,2024-04-13,7.6,15.5,3.0,3,66.3,49.1,3.76,494.0,18,41083.0,45.5,606.0,Afternoon,Component_A,4.8,2.9,Good
101964,M024,2024-11-16,7.9,17.2,6.8,5,78.0,55.1,1.77,866.0,38,86402.0,28.2,881.2,Night,Component_A,9.7,3.9,Average
101965,M013,2025-08-19,7.7,13.4,3.6,2,68.8,64.2,4.08,515.0,21,52865.0,39.0,718.0,Afternoon,Component_A,7.0,2.4,Good
101966,M027,2024-10-25,6.3,15.1,3.8,6,64.3,41.3,2.44,,19,62946.0,26.7,567.7,Afternoon,Component_C,1.0,4.9,Good
101967,M025,2024-03-14,5.4,12.2,7.6,2,53.3,59.4,6.4,534.0,23,67775.0,20.5,606.0,Afternoon,Component_B,10.5,4.1,Good
101968,M017,2025-03-25,5.5,20.5,4.0,1,61.3,61.6,6.5,876.0,37,83845.0,47.1,616.1,Night,Component_B,7.3,3.6,Average
101969,M013,2024-10-03,5.4,14.8,4.0,1,67.2,62.9,2.67,557.0,15,52121.0,24.5,624.5,Afternoon,Component_C,7.9,2.0,Good
101970,M017,2025-03-20,9.4,21.8,7.8,8,65.0,54.3,6.5,1073.0,38,126919.0,68.9,764.6,Night,Component_D,8.8,3.6,Good
101971,M011,2024-05-20,7.8,22.1,9.0,5,60.3,64.4,2.38,907.0,37,84316.0,53.6,978.5,Morning,Component_B,8.9,4.6,Good
101972,M001,2024-04-17,1.0,15.7,6.6,4,90.7,47.7,7.1,545.0,20,58936.0,42.0,709.5,Morning,Component_D,3.2,3.2,Good
101973,M011,2025-05-16,8.0,12.0,3.4,1,79.2,63.5,4.21,488.0,16,47783.0,31.8,456.6,Afternoon,Component_A,2.8,2.3,Good
101974,M020,2024-01-28,6.6,7.7,3.7,6,98.3,54.4,5.33,335.0,17,36453.0,26.6,339.4,Afternoon,Component_A,13.2,2.5,Average
101975,M012,2024-06-06,5.9,10.1,5.2,1,52.7,55.4,7.11,438.0,16,46376.0,33.6,471.9,Morning,Component_B,3.9,3.8,Good
101976,M003,2024-03-22,4.8,10.5,5.8,5,75.8,55.3,5.57,444.0,17,39495.0,33.6,424.4,Morning,Component_B,7.1,2.2,Good
101977,M007,2024-04-15,9.4,21.5,2.5,2,66.8,60.9,4.26,914.0,33,61549.0,48.7,1200.0,Morning,Component_C,10.9,2.9,Good
101978,M006,2025-10-03,8.8,16.5,6.8,6,72.2,45.1,6.07,841.0,31,58779.0,29.5,626.5,Afternoon,Component_D,4.7,7.6,Good
101979,M003,2024-07-29,3.7,17.6,5.2,3,94.2,63.0,2.76,681.0,25,45896.0,47.2,909.3,Morning,Component_A,4.9,3.5,Good
101980,M028,2024-01-21,7.2,7.1,0.7,6,51.1,62.8,1.03,215.0,7,20131.0,16.9,349.3,Afternoon,Component_B,8.8,0.3,Good
101981,M019,2024-12-11,3.1,11.2,2.7,3,65.1,52.3,6.56,437.0,11,26094.0,21.9,265.2,Afternoon,Component_D,6.6,2.5,Good
101982,M021,2024-06-22,1.9,19.5,3.7,6,63.0,55.0,2.14,,13,89267.0,33.1,977.7,Afternoon,Component_B,7.5,1.9,Good
101983,M020,2024-08-04,4.1,17.1,4.8,5,,47.3,6.16,590.0,17,57234.0,40.6,804.9,Night,Component_C,5.8,4.1,Good
101984,M009,2025-06-20,8.6,15.4,9.7,1,46.7,44.6,4.75,682.0,27,73549.0,43.1,616.5,Afternoon,Component_D,4.4,7.4,Average
101985,M012,2025-05-03,8.9,18.3,5.6,3,87.4,56.8,4.47,618.0,29,63386.0,50.3,767.2,Morning,Component_A,5.0,4.7,Good
101986,M001,2024-11-08,7.5,22.5,2.9,3,87.9,56.8,2.8,1066.0,39,115691.0,68.6,958.7,Morning,Component_B,9.6,2.2,Average
101987,M016,2025-10-21,8.2,15.1,5.6,2,79.0,52.0,3.69,616.0,25,62344.0,36.7,756.3,Afternoon,Component_D,5.1,3.1,Good
101988,M017,2025-11-19,7.5,16.3,4.1,4,55.9,43.8,4.52,626.0,18,56432.0,34.9,580.5,Night,Component_C,7.3,3.1,Good
101989,M013,2024-06-10,4.1,16.8,5.8,2,75.3,59.1,4.86,569.0,17,53150.0,43.3,859.8,Night,Component_D,3.1,3.7,Good
101990,M012,2025-01-28,7.3,24.0,6.5,4,82.4,51.7,2.87,1320.0,52,108537.0,80.0,718.5,Afternoon,Component_C,12.1,4.2,Good
