Employee_ID,Age,Experience_Years,Monthly_Salary,Performance_Score,Training_Hours,Projects_Completed,Joining_Date,Department,Job_Level,Education_Level,Employment_Type,Work_Mode,Gender,Annual_Bonus,Performance_Review_Count,Leave_Days,Promoted
11652,38.0,17.9,47200.0,3.6,61.3,5,2018-03-26,Sales,Mid,Diploma,Part-Time,Hybrid,Female,6800,9,3,1
11653,37.0,15.1,53600.0,3.1,55.1,1,2019-03-19,Sales,Mid,High School,Full-Time,Office,Male,7100,9,4,0
11654,32.0,11.9,66700.0,2.2,31.5,4,2024-12-01,Finance,Mid,Diploma,Full-Time,Office,Female,3100,6,17,0
11655,38.0,18.1,84800.0,2.8,42.1,4,2021-05-14,Sales,Senior,Bachelor,Full-Time,Remote,Male,5600,10,6,1
11656,33.0,17.5,48100.0,4.4,30.3,6,2018-01-29,Sales,Senior,Master,Full-Time,Hybrid,Male,5400,15,17,1
11657,36.0,13.1,101000.0,4.4,65.8,2,2017-06-13,IT,Mid,Master,Full-Time,Remote,Female,4500,7,25,1
11658,46.0,21.2,23400.0,2.8,52.2,5,2018-04-07,Finance,Mid,,Contract,Office,Male,2300,11,18,1
11659,27.0,5.7,74500.0,3.9,37.5,5,2019-04-05,HR,Mid,Diploma,Full-Time,Hybrid,Male,6700,4,14,1
11660,44.0,19.6,39300.0,2.6,38.0,5,2021-09-16,HR,Junior,Diploma,Full-Time,Remote,Female,2300,11,14,1
11661,46.0,28.4,95200.0,4.4,56.7,7,2018-03-10,Marketing,Senior,Bachelor,Full-Time,Remote,Male,5600,16,6,1
11662,34.0,11.2,58200.0,3.6,43.7,7,2021-07-22,IT,Junior,High School,Full-Time,Remote,Male,5100,7,17,1
11663,21.0,0.0,42000.0,4.1,58.4,6,2017-02-25,Finance,Lead,High School,Contract,Hybrid,Female,2500,4,24,1
11664,30.0,6.6,71700.0,2.2,5.0,4,2017-09-02,Finance,Mid,High School,Full-Time,Office,Male,3100,3,5,0
11665,45.0,25.2,78600.0,3.9,41.9,5,2017-04-13,IT,Mid,Bachelor,Full-Time,Hybrid,Female,9500,15,14,1
11666,35.0,12.5,71100.0,3.4,27.3,2,2015-07-12,IT,Senior,Master,Full-Time,Hybrid,Female,6800,11,11,1
11667,27.0,3.1,36400.0,4.0,61.3,4,2023-01-25,Marketing,Junior,Master,Full-Time,Remote,Male,2800,2,15,0
11668,31.0,14.0,45300.0,4.0,58.2,9,2021-01-08,HR,Mid,Master,Full-Time,Office,Female,2000,9,11,1
11669,42.0,17.4,54900.0,3.4,35.5,6,2016-01-21,Operations,Junior,Diploma,Full-Time,Office,Male,5300,13,21,1
11670,39.0,17.1,54100.0,3.0,58.0,4,2020-05-29,Finance,Mid,Bachelor,Contract,Office,Female,5500,13,13,1
11671,33.0,13.0,74200.0,3.9,61.7,8,2023-12-24,Operations,Mid,High School,Full-Time,Office,Male,6100,6,17,1
11672,32.0,5.1,24600.0,3.4,36.1,5,2023-04-25,IT,Junior,Master,Full-Time,Hybrid,Male,1700,3,17,1
11673,32.0,11.4,62900.0,2.8,72.1,8,2024-11-29,Finance,Mid,Master,Full-Time,Remote,Female,8300,8,13,1
11674,28.0,2.8,49000.0,2.8,34.5,3,2018-11-12,HR,Mid,Master,Contract,Office,Female,5500,2,9,0
11675,48.0,28.5,39300.0,2.4,31.8,3,2018-01-06,Finance,Mid,Diploma,Part-Time,Office,Male,2600,14,11,1
11676,32.0,7.1,40900.0,3.0,48.0,3,2020-06-23,Operations,Lead,Diploma,Full-Time,Office,Male,4000,4,16,1
11677,45.0,25.1,50500.0,4.2,29.7,5,2015-06-21,Finance,Mid,High School,Full-Time,Hybrid,Male,2500,14,19,1
11678,47.0,28.3,18000.0,3.5,36.3,8,2024-12-07,IT,Mid,Master,Contract,Hybrid,Male,400,15,11,1
11679,43.0,23.6,41500.0,3.0,56.1,9,2015-12-03,IT,Mid,Master,Full-Time,Hybrid,Female,5500,14,17,0
11680,32.0,10.8,38700.0,4.0,35.3,7,2023-01-18,IT,Mid,Master,Full-Time,Office,Female,4900,9,8,1
11681,38.0,15.3,68100.0,2.8,9.6,4,2018-12-25,HR,Mid,Diploma,Full-Time,Remote,Male,7000,12,3,0
11682,35.0,11.3,39900.0,3.5,40.5,6,2016-08-27,Sales,Senior,High School,Contract,Hybrid,Male,5000,8,12,1
11683,28.0,10.4,50500.0,3.3,24.6,7,2021-12-11,HR,Junior,,Contract,Hybrid,Male,6100,6,5,0
11684,38.0,13.9,101900.0,3.9,48.0,2,2016-10-27,IT,Junior,Diploma,Full-Time,Remote,Female,13400,10,17,1
11685,26.0,0.9,81900.0,2.3,45.4,3,2020-11-23,Marketing,Mid,Master,Contract,Remote,Male,11100,3,16,0
11686,45.0,25.0,78900.0,2.8,57.1,2,2022-12-27,Finance,Junior,High School,Full-Time,Remote,Male,10000,14,21,0
11687,31.0,6.6,45000.0,2.3,48.6,4,2018-05-17,Finance,Junior,High School,Full-Time,Office,Female,5900,5,15,1
11688,37.0,12.1,68300.0,3.2,51.4,5,2024-05-12,Operations,Junior,Bachelor,Full-Time,Remote,Male,5800,7,20,1
11689,37.0,10.7,50100.0,4.2,25.0,6,2020-04-12,Finance,Lead,Master,Contract,Hybrid,Male,5600,6,24,1
11690,33.0,9.6,50900.0,3.0,47.1,4,2015-12-18,Operations,Junior,Diploma,Full-Time,Office,Female,3200,8,8,0
11691,40.0,17.8,64800.0,3.0,64.5,1,2019-10-28,Finance,Junior,Diploma,Full-Time,Remote,Male,8600,12,8,1
11692,31.0,9.7,43300.0,4.0,24.7,6,2022-12-05,Marketing,Senior,Diploma,Full-Time,Office,Male,5700,7,13,1
11693,42.0,22.9,99900.0,4.1,62.0,4,2020-09-26,Operations,Lead,Master,Full-Time,Remote,Female,2900,12,8,1
11694,24.0,3.6,51600.0,3.3,26.8,3,2024-01-31,IT,Senior,Master,Full-Time,Office,Male,3400,5,11,0
11695,36.0,13.4,70400.0,3.9,22.2,5,2020-09-09,Sales,Lead,Master,Full-Time,Hybrid,Female,3000,9,3,1
11696,51.0,28.4,98500.0,2.6,39.4,6,2016-04-19,Finance,Senior,Diploma,Full-Time,Office,Female,3700,17,12,1
11697,27.0,6.5,83100.0,4.4,45.7,4,2021-11-29,Operations,Mid,Master,Full-Time,Remote,Female,6100,7,9,1
11698,30.0,11.8,31300.0,4.9,48.7,5,2024-02-11,Sales,Mid,Master,Contract,Office,Male,3200,8,11,1
11699,39.0,17.4,65700.0,3.8,20.6,4,2018-02-23,Operations,Mid,Master,Full-Time,Hybrid,Female,4200,9,15,1
11700,36.0,12.6,77300.0,1.9,41.5,4,2021-03-16,HR,Mid,Bachelor,Part-Time,Hybrid,Female,4700,6,14,1
11701,38.0,13.0,78600.0,3.0,24.7,4,2021-04-11,HR,Junior,Bachelor,Full-Time,Hybrid,Male,2500,6,14,1
11702,39.0,12.7,35200.0,3.8,12.7,1,2024-09-21,Finance,Lead,Master,Full-Time,Hybrid,Male,2500,6,9,1
11703,40.0,20.0,42300.0,3.1,21.1,6,2016-03-18,IT,Mid,Master,Full-Time,Office,Male,3400,12,14,1
11704,44.0,23.7,81900.0,4.3,23.7,5,2019-08-02,Marketing,Senior,Diploma,Full-Time,Office,Female,5900,16,11,1
11705,38.0,17.7,40600.0,3.8,42.8,4,2021-12-23,Operations,Senior,High School,Contract,Office,Male,4400,13,11,1
11706,33.0,10.6,48800.0,2.9,52.3,6,2024-01-12,Finance,Mid,Master,Full-Time,Remote,Male,2800,7,15,1
11707,40.0,22.2,103300.0,3.4,12.9,5,2023-01-24,HR,Lead,Diploma,Full-Time,Hybrid,Female,11700,12,15,1
11708,50.0,26.5,,2.8,40.3,1,2022-09-17,HR,Senior,Diploma,Contract,Hybrid,Female,7300,15,14,1
11709,34.0,14.9,41100.0,3.3,17.3,3,2015-09-12,Operations,Mid,High School,Contract,Hybrid,Female,4000,11,10,0
11710,27.0,4.9,38700.0,3.0,44.4,6,2015-03-11,Operations,Senior,Diploma,Full-Time,Remote,Male,2700,4,9,1
11711,44.0,20.2,62800.0,4.2,25.7,5,2021-11-07,Operations,Junior,High School,Full-Time,Office,Female,2700,13,6,1
11712,34.0,13.8,32300.0,4.9,19.2,2,2016-07-31,Sales,Senior,Master,Full-Time,Office,Male,4600,9,16,1
11713,21.0,0.2,49800.0,2.4,47.0,6,2023-06-01,Marketing,Junior,Bachelor,Full-Time,Hybrid,Female,5900,3,15,0
11714,42.0,21.1,62800.0,2.1,26.2,6,2016-05-09,Operations,Senior,High School,Full-Time,Hybrid,Male,3300,13,16,1
11715,31.0,9.2,92500.0,3.2,30.3,4,2021-06-30,Operations,Senior,Master,Full-Time,Hybrid,Female,3700,9,3,1
11716,34.0,11.9,71800.0,2.3,5.0,5,2017-02-19,Finance,Junior,Master,Full-Time,Hybrid,Female,1900,7,12,0
11717,38.0,23.2,41300.0,3.4,49.2,2,2021-09-16,IT,Junior,Bachelor,Full-Time,Office,Male,1800,17,4,1
11718,37.0,18.6,88100.0,3.9,47.3,9,2017-04-30,Sales,Mid,Diploma,Full-Time,Office,Female,10100,11,6,1
11719,41.0,21.2,48800.0,4.4,35.1,4,2020-01-13,Marketing,Senior,High School,Full-Time,Office,Female,5000,13,19,1
11720,32.0,10.3,33600.0,3.5,12.1,2,2015-05-09,Sales,Junior,High School,Full-Time,Hybrid,Female,4900,9,7,1
11721,39.0,20.0,51300.0,3.3,53.1,1,2019-02-15,Operations,Lead,Diploma,Full-Time,Remote,Female,3200,14,9,1
11722,33.0,12.6,97800.0,2.0,25.0,5,2021-01-02,IT,Lead,Bachelor,Full-Time,Hybrid,Female,12000,11,10,0
11723,41.0,19.1,58800.0,3.4,28.2,2,2019-07-07,Operations,Mid,High School,Full-Time,Remote,Male,2100,10,8,0
11724,40.0,17.1,55300.0,3.4,69.7,8,2019-12-29,HR,Mid,High School,Full-Time,Office,Female,5200,10,7,1
11725,28.0,5.8,105900.0,3.8,24.4,6,2023-09-03,Operations,Senior,Diploma,Full-Time,Office,Female,8500,5,3,1
11726,44.0,12.5,31000.0,2.9,46.1,4,2021-12-23,Finance,Senior,Master,Full-Time,Office,Female,4000,10,6,1
11727,31.0,9.6,32900.0,3.1,43.4,3,2019-01-19,Finance,Junior,Bachelor,Full-Time,Hybrid,Female,3700,5,13,0
11728,41.0,17.5,28800.0,2.4,40.9,8,2019-12-08,IT,Mid,Master,Full-Time,Office,Male,1300,10,9,1
11729,38.0,20.8,63800.0,1.8,39.2,1,2018-11-28,Operations,Lead,Master,Full-Time,Hybrid,Male,9400,11,9,1
11730,50.0,28.1,58800.0,2.6,40.6,4,2015-01-08,Finance,Mid,Diploma,Full-Time,Office,Male,7500,16,0,1
11731,33.0,7.4,101900.0,2.3,39.1,2,2015-08-08,Finance,Lead,High School,Full-Time,Hybrid,Male,6700,5,9,0
11732,32.0,9.9,60600.0,3.6,34.2,7,2016-12-25,Operations,Lead,Diploma,Full-Time,Hybrid,Male,7700,7,23,1
11733,35.0,9.9,46800.0,3.0,57.7,2,2015-04-12,Sales,Mid,Master,Full-Time,Office,Male,6800,7,8,1
11734,33.0,12.4,55000.0,3.0,15.3,4,2019-08-29,IT,Lead,Diploma,Full-Time,Hybrid,Female,7500,8,16,0
11735,41.0,19.9,57700.0,2.7,50.3,5,2022-09-22,Sales,Junior,Bachelor,Full-Time,Office,Female,5300,12,8,0
11736,22.0,2.9,28200.0,1.1,47.3,7,2020-08-11,Finance,Junior,Master,Full-Time,Office,Female,2700,1,14,1
11737,27.0,2.6,162600.0,4.5,45.5,1,2024-10-01,Operations,Junior,Master,Full-Time,Remote,Female,5500,1,20,0
11738,26.0,4.1,67700.0,2.7,51.8,5,2022-07-05,Marketing,Mid,Bachelor,Full-Time,Hybrid,Male,2800,6,12,0
11739,43.0,16.9,59800.0,3.1,33.6,6,2017-02-09,Operations,Junior,Diploma,Contract,Office,Male,8800,10,10,0
11740,49.0,29.1,70300.0,2.4,7.0,2,2017-04-13,Marketing,Mid,Diploma,Contract,Hybrid,Male,8400,15,12,1
11741,34.0,13.6,73000.0,4.1,33.9,3,2017-01-09,Sales,Junior,Diploma,Full-Time,Office,Male,1700,9,7,1
11742,,13.5,52000.0,3.5,20.1,1,2015-07-19,HR,Mid,High School,Full-Time,Remote,Male,4700,9,13,1
11743,36.0,14.0,42700.0,2.8,24.0,7,2020-06-15,Operations,Senior,Master,Full-Time,Hybrid,Male,2800,10,12,1
11744,44.0,23.2,69900.0,3.1,16.4,3,2015-01-26,HR,Mid,Bachelor,Part-Time,Hybrid,Male,4200,12,13,0
11745,28.0,10.8,64200.0,4.6,27.8,6,2020-07-10,IT,Senior,Master,Full-Time,Office,Female,5900,6,1,0
11746,37.0,14.1,39800.0,3.3,26.1,4,2017-08-01,Marketing,Junior,High School,Full-Time,Remote,Male,2500,8,12,0
11747,43.0,21.4,97000.0,3.3,5.0,4,2024-05-14,Marketing,Mid,Master,Contract,Office,Male,5100,13,15,1
11748,39.0,13.7,61800.0,2.7,45.5,9,2015-04-12,Sales,Junior,Bachelor,Full-Time,Hybrid,Female,8800,7,12,0
11749,37.0,12.4,73600.0,,68.3,11,2023-03-30,Operations,Mid,Bachelor,Full-Time,Hybrid,Male,1900,9,16,1
11750,43.0,21.3,96000.0,3.3,44.1,8,2018-09-16,Finance,Mid,Master,Part-Time,Hybrid,Female,7400,14,7,1
11751,,2.3,55500.0,3.6,32.0,7,2022-12-14,IT,Mid,High School,Part-Time,Remote,Male,4800,3,8,0
11752,40.0,17.2,62400.0,4.2,34.2,5,2021-08-16,Sales,Junior,Master,Full-Time,Remote,Female,4800,10,15,0
11753,30.0,7.3,76000.0,1.8,28.7,5,2015-07-16,HR,Junior,High School,Full-Time,Office,Female,8000,7,16,1
11754,21.0,0.0,41200.0,2.6,36.4,8,2016-05-24,Operations,Mid,Diploma,Full-Time,Hybrid,Male,1000,4,19,1
11755,39.0,15.4,56200.0,3.0,34.4,6,2020-06-18,Finance,Senior,Bachelor,Full-Time,Office,Female,7600,12,13,1
11756,46.0,24.9,57800.0,3.4,22.4,5,2017-10-11,IT,Junior,Master,Full-Time,Hybrid,Female,4900,15,3,0
11757,34.0,7.5,37500.0,3.3,60.2,6,2023-06-29,Operations,Mid,Bachelor,Full-Time,Hybrid,Female,3400,6,18,1
11758,43.0,24.8,139000.0,3.3,12.7,4,2017-07-11,Finance,Junior,Bachelor,Contract,Office,Female,11100,13,14,1
11759,48.0,24.0,31300.0,3.7,45.8,5,2021-06-04,HR,Lead,Master,Contract,Hybrid,Male,2400,13,13,1
11760,46.0,26.2,32700.0,2.8,33.5,4,2023-10-10,Sales,Mid,Diploma,Part-Time,Hybrid,Female,1400,16,20,1
11761,48.0,22.2,93000.0,4.1,63.5,3,2019-11-27,Sales,Junior,Bachelor,Contract,Hybrid,Female,8000,11,16,1
11762,41.0,21.0,73200.0,3.7,40.1,5,2019-04-05,Marketing,Senior,Bachelor,Full-Time,Hybrid,Male,5500,12,16,1
11763,36.0,16.0,36500.0,3.2,29.6,7,2018-08-24,Operations,Mid,High School,Full-Time,Office,Male,3000,15,2,1
11764,22.0,1.2,70100.0,4.5,31.3,6,2015-01-21,Sales,Senior,High School,Full-Time,Hybrid,Female,1500,1,10,1
11765,33.0,8.0,98900.0,4.5,35.6,8,2020-04-06,Marketing,Senior,Diploma,Full-Time,Office,Female,3700,7,17,0
11766,28.0,6.7,54300.0,4.1,17.9,6,2017-11-30,Sales,Senior,Master,Contract,Hybrid,Male,6500,6,12,0
11767,52.0,26.5,155500.0,1.3,23.5,6,2020-03-30,IT,Senior,Bachelor,Full-Time,Hybrid,Male,11600,16,14,0
11768,34.0,11.2,27600.0,4.5,8.2,4,2019-03-02,Operations,Mid,Diploma,Full-Time,Office,Female,3200,10,13,1
11769,36.0,17.1,72600.0,4.0,21.2,3,2020-06-06,HR,Senior,Master,Full-Time,Office,Male,3100,14,17,1
11770,39.0,19.4,87700.0,4.8,36.4,5,2020-03-14,Operations,Junior,High School,Full-Time,Hybrid,Female,9700,12,6,1
11771,35.0,13.0,78600.0,4.3,39.5,8,2023-03-31,Operations,Senior,Bachelor,Full-Time,Hybrid,Female,4500,8,4,1
11772,,24.1,50700.0,4.5,5.3,6,2024-09-13,Finance,Mid,Bachelor,Contract,Hybrid,Male,5700,13,11,0
11773,30.0,9.9,49000.0,4.0,32.9,5,2017-08-24,HR,Mid,Master,Full-Time,Office,Female,1500,9,14,1
11774,37.0,15.1,65700.0,4.3,43.5,6,2019-08-15,HR,Mid,Diploma,Full-Time,Hybrid,Male,4200,10,9,1
11775,29.0,0.0,76200.0,4.8,32.6,9,2018-08-24,Marketing,Junior,Bachelor,Full-Time,Office,Male,2700,3,12,0
11776,24.0,4.3,70000.0,3.6,25.5,9,2021-11-11,Marketing,Mid,Bachelor,Full-Time,Office,Male,7100,3,5,1
11777,30.0,7.9,83400.0,2.3,28.8,6,2016-05-28,IT,Mid,High School,Contract,Hybrid,Male,5900,8,6,0
11778,35.0,16.6,36600.0,3.2,26.9,4,2024-10-14,Finance,Junior,Diploma,Contract,Hybrid,Female,1100,10,8,1
11779,32.0,6.7,50200.0,3.7,25.4,5,2023-07-13,Sales,Junior,High School,Full-Time,Office,Female,4400,4,16,0
11780,29.0,0.0,37800.0,3.5,37.6,4,2015-02-10,Sales,Mid,Master,Full-Time,Hybrid,Female,900,1,14,1
11781,24.0,2.8,47100.0,2.5,69.6,3,2022-11-25,HR,Junior,Master,Full-Time,Hybrid,Female,6000,2,16,0
11782,34.0,12.9,82600.0,2.3,23.8,10,2015-09-20,Operations,Lead,Diploma,Contract,Hybrid,Female,11700,6,17,1
11783,23.0,0.0,57400.0,2.9,30.2,3,2018-08-10,IT,Junior,High School,Full-Time,Hybrid,Male,7200,1,24,0
11784,41.0,16.1,156000.0,4.0,34.2,7,2022-06-25,,Junior,Master,Full-Time,Office,Female,22400,9,4,1
11785,36.0,22.3,59400.0,4.5,24.7,9,2017-10-29,Finance,Junior,Diploma,Full-Time,Hybrid,Female,8100,12,8,1
11786,23.0,0.1,56300.0,4.0,51.5,2,2023-07-22,Sales,Junior,Master,Full-Time,Hybrid,Male,7700,4,19,1
11787,33.0,13.2,57400.0,4.1,5.0,7,2019-12-25,HR,Senior,Bachelor,Full-Time,Office,Male,3000,9,11,1
11788,29.0,5.0,42600.0,3.3,27.0,3,2023-05-29,IT,Junior,Bachelor,Full-Time,Hybrid,Male,2100,6,14,0
11789,38.0,9.7,53700.0,2.2,47.3,8,2015-05-08,Finance,Junior,Diploma,Contract,Hybrid,Male,6700,6,6,1
11790,46.0,23.5,86400.0,3.1,30.6,8,2022-01-22,Operations,Lead,Master,Contract,Office,Female,7200,13,14,1
11791,21.0,0.0,57600.0,3.2,22.7,4,2020-06-10,HR,Junior,Diploma,Full-Time,Office,Male,8200,2,17,1
11792,36.0,12.8,40000.0,3.1,41.6,6,2022-05-15,HR,Junior,Diploma,Contract,Office,Female,5500,9,11,1
11793,34.0,11.7,38000.0,3.4,48.6,4,2016-06-08,Operations,Mid,Diploma,Full-Time,Hybrid,Male,5200,6,14,1
11794,40.0,18.8,45900.0,3.7,38.2,4,2019-10-22,IT,Mid,Bachelor,Full-Time,Office,Male,2900,10,13,1
11795,37.0,14.5,56600.0,4.0,23.0,5,2017-01-26,IT,Senior,Diploma,Full-Time,Hybrid,Male,2100,8,16,1
11796,29.0,3.2,88700.0,3.2,41.8,5,2023-04-02,IT,Lead,Bachelor,Part-Time,Hybrid,Female,9600,2,8,1
11797,32.0,11.5,32200.0,2.1,29.0,7,2023-10-17,IT,Senior,Bachelor,Contract,Hybrid,Female,2500,6,4,1
11798,29.0,1.2,48400.0,3.1,46.2,3,2017-06-12,Finance,Senior,Master,Full-Time,Remote,Female,6800,2,14,1
11799,44.0,15.8,58300.0,3.4,57.2,3,2022-09-07,,Lead,Diploma,Contract,Remote,Male,7600,8,16,1
11800,35.0,15.2,26400.0,4.3,5.0,2,2021-03-29,IT,Senior,Master,Full-Time,Hybrid,Female,3700,9,22,0
11801,50.0,29.5,39400.0,3.0,36.7,3,2023-02-28,IT,Junior,Bachelor,Part-Time,Office,Male,3700,15,13,1
11802,35.0,12.8,41900.0,3.8,9.0,3,2019-05-11,Finance,Mid,Diploma,Full-Time,Office,Female,3700,11,8,0
11803,29.0,2.8,40000.0,3.6,71.6,4,2015-03-29,Sales,Mid,Bachelor,Contract,Remote,Male,5200,2,11,1
11804,23.0,0.0,59400.0,3.4,28.0,3,2022-09-14,HR,Mid,Diploma,Full-Time,Office,Female,5100,4,12,1
11805,21.0,0.0,51600.0,4.1,46.2,6,2019-05-07,Marketing,Junior,Diploma,Full-Time,Remote,Female,7100,1,11,1
11806,22.0,0.0,44000.0,2.9,34.5,6,2019-11-23,Operations,Senior,High School,Contract,Hybrid,Male,1100,2,14,0
11807,37.0,12.8,65300.0,3.0,23.0,7,2016-09-28,HR,Junior,Master,Part-Time,Office,Male,4400,12,23,0
11808,39.0,19.0,109600.0,3.4,21.2,8,2021-02-26,Finance,Mid,High School,Part-Time,Remote,Female,14100,10,18,0
11809,22.0,4.3,106000.0,3.0,58.8,4,2023-04-22,Operations,Mid,Diploma,Part-Time,Remote,Female,5000,6,4,1
11810,42.0,18.7,25500.0,3.8,49.3,4,2024-06-21,IT,Mid,High School,Full-Time,Hybrid,Female,1800,10,12,1
11811,31.0,11.3,69300.0,2.9,64.2,5,2021-08-05,Finance,Mid,Bachelor,Contract,Office,Male,1500,7,4,1
11812,36.0,8.3,51200.0,3.6,35.8,6,2020-12-19,Sales,Mid,Diploma,Part-Time,Hybrid,Male,3000,8,8,1
11813,48.0,28.0,58500.0,3.3,39.3,7,2015-06-26,Marketing,Senior,Diploma,Full-Time,Hybrid,Female,3600,16,8,1
11814,42.0,17.6,46900.0,3.6,31.0,10,2023-07-21,Sales,Senior,Diploma,Full-Time,Hybrid,Female,5400,14,11,1
11815,33.0,11.9,57600.0,3.1,30.7,3,2019-04-19,IT,Mid,High School,Contract,Hybrid,Female,6200,8,11,0
11816,28.0,5.3,58400.0,3.2,19.4,3,2015-01-22,Finance,Mid,Master,Contract,Office,Male,4500,3,11,1
11817,21.0,3.0,43600.0,3.5,36.3,4,2016-10-14,Finance,Senior,Master,Full-Time,Office,Male,5000,4,21,1
11818,29.0,4.4,38400.0,3.5,23.2,2,2024-04-13,IT,Junior,Master,Full-Time,Office,Male,2900,6,17,0
11819,33.0,12.9,46000.0,3.4,41.6,1,2017-02-21,IT,Junior,High School,Contract,Office,Male,3500,9,11,0
11820,27.0,4.2,60400.0,4.6,37.6,4,2015-06-17,Marketing,Mid,Bachelor,Full-Time,Hybrid,Male,6300,6,14,1
11821,34.0,11.5,69900.0,2.7,39.3,6,2017-11-27,Sales,Mid,High School,Contract,Office,Male,8000,9,20,1
11822,36.0,13.4,77400.0,3.4,60.1,4,2017-05-22,IT,Lead,Master,Full-Time,Hybrid,Male,10100,9,5,1
11823,33.0,8.5,,2.3,34.4,6,2019-11-17,IT,Mid,High School,Full-Time,Office,Male,5300,5,12,0
11824,30.0,8.0,61600.0,3.7,46.4,5,2019-11-06,Sales,Mid,Bachelor,Full-Time,Office,Female,6600,8,14,0
11825,36.0,13.8,80800.0,2.6,65.8,3,2019-05-10,IT,Mid,Diploma,Full-Time,Remote,Female,7500,10,8,1
11826,39.0,17.7,87700.0,3.2,54.6,5,2023-03-07,Operations,Senior,Diploma,Full-Time,Remote,Male,5300,10,4,1
11827,26.0,4.3,53700.0,3.1,52.3,10,2018-10-28,Marketing,Junior,Master,Full-Time,Remote,Male,2900,7,9,1
11828,46.0,26.4,50300.0,3.6,30.4,2,2016-09-23,Marketing,Mid,Master,Full-Time,Hybrid,Male,6500,16,11,0
11829,34.0,14.8,59400.0,3.0,38.4,8,2019-05-21,Sales,Junior,Bachelor,Full-Time,Hybrid,Male,6700,7,17,1
11830,35.0,9.8,34700.0,3.0,15.2,4,2022-11-21,HR,Senior,High School,Full-Time,Remote,Female,3700,7,3,1
11831,41.0,21.6,50900.0,4.4,42.5,6,2018-12-21,Marketing,Senior,Bachelor,Contract,Office,Female,2700,14,14,1
11832,37.0,11.4,74100.0,3.6,39.1,2,2020-02-07,Finance,Lead,Bachelor,Contract,Remote,Female,10800,6,10,0
11833,43.0,22.8,71100.0,3.0,35.4,4,2023-11-12,Finance,Mid,Diploma,Full-Time,Hybrid,Female,2200,11,14,1
11834,37.0,16.9,49400.0,3.2,50.4,7,2016-12-22,HR,Junior,High School,Part-Time,Hybrid,Female,6400,12,20,1
11835,30.0,2.3,60000.0,4.6,16.9,6,2024-10-13,Marketing,Senior,Diploma,Contract,Hybrid,Male,2800,7,8,1
11836,38.0,16.3,39500.0,3.2,59.5,3,2023-08-13,IT,Senior,Diploma,Full-Time,Hybrid,Male,2800,9,18,1
11837,26.0,2.6,,2.9,48.5,4,2016-03-15,Operations,Junior,Bachelor,Full-Time,Remote,Male,5500,4,14,1
11838,36.0,11.7,53300.0,2.9,33.9,4,2024-02-19,HR,Junior,Diploma,Full-Time,Office,Male,5700,7,10,1
11839,35.0,17.1,49300.0,3.0,32.8,7,2024-07-09,IT,Mid,Master,Contract,Hybrid,Female,4500,10,15,1
11840,33.0,9.0,47600.0,3.0,42.2,5,2015-08-31,Operations,Mid,Master,Full-Time,Hybrid,Female,2100,6,16,1
11841,34.0,9.6,53600.0,2.5,57.8,7,2022-04-02,Finance,Senior,Diploma,Full-Time,Hybrid,Female,1300,6,8,0
11842,21.0,0.0,46000.0,2.6,36.5,4,2022-09-10,Operations,Junior,Diploma,Full-Time,Office,Male,5200,3,6,0
11843,31.0,11.1,71600.0,2.8,37.2,3,2016-06-26,HR,Senior,High School,Full-Time,Remote,Female,6100,9,6,0
11844,36.0,13.6,47000.0,3.8,35.3,3,2015-10-04,Marketing,Mid,Master,Full-Time,Hybrid,Male,3200,9,10,0
11845,36.0,17.5,104000.0,3.1,61.7,3,2016-07-03,Finance,Junior,High School,Full-Time,Hybrid,Female,5900,10,9,1
11846,27.0,6.6,98800.0,3.3,29.5,3,2018-08-24,Marketing,Mid,Diploma,Full-Time,Hybrid,Female,12500,5,15,1
11847,45.0,16.5,38500.0,4.3,34.6,4,2016-02-07,IT,Mid,Master,Full-Time,Hybrid,Female,4800,10,15,1
11848,28.0,4.4,56600.0,4.3,57.0,6,2022-05-21,Marketing,Lead,Bachelor,Full-Time,Hybrid,Male,7200,3,13,1
11849,43.0,19.3,42400.0,3.2,37.2,4,2018-12-24,Operations,Mid,Bachelor,Full-Time,Remote,Female,2100,11,17,1
11850,38.0,17.4,48300.0,3.0,52.1,11,2017-09-23,HR,Mid,Diploma,Full-Time,Office,Male,6300,11,12,1
11851,30.0,0.1,122500.0,2.8,21.3,3,2015-03-17,IT,Junior,High School,Full-Time,Office,Male,18100,1,14,1
11852,49.0,34.6,48600.0,3.9,31.9,6,2021-07-14,HR,Junior,Bachelor,Full-Time,Hybrid,Male,4800,18,14,1
11853,25.0,4.6,63500.0,3.3,57.3,1,2022-09-13,Operations,Junior,,Part-Time,Hybrid,Female,1700,3,10,1
11854,42.0,20.4,68300.0,3.1,24.9,10,2019-01-13,IT,Junior,Master,Contract,Hybrid,Female,7600,11,6,1
11855,43.0,24.5,36900.0,2.8,32.7,4,2023-08-17,HR,Mid,High School,Full-Time,Remote,Female,3300,15,6,1
11856,30.0,15.0,39100.0,2.9,38.9,5,2020-09-16,Finance,Mid,High School,Full-Time,Office,Female,4400,10,18,1
11857,46.0,26.6,34000.0,3.6,20.2,3,2015-11-14,HR,Junior,Bachelor,Full-Time,Hybrid,Male,1500,16,7,1
11858,33.0,13.8,38600.0,2.5,28.8,6,2024-04-22,Finance,Mid,Diploma,Full-Time,Remote,Female,3800,7,17,1
